username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
reauxbeaulove;2013-11-21 15:59;0;0;"This is why I have like 2 friends.";St. Louis, MO;;;"403674048351043584";https://twitter.com/reauxbeaulove/status/403674048351043584
DeeTills;2013-11-21 15:59;0;0;"I get it I get it";University City, MO;;;"403674035503898624";https://twitter.com/DeeTills/status/403674035503898624
JMYSTYL;2013-11-21 15:59;0;1;"Me: (putting out Xmas decor) Why is it called a nativity? Sawyer: If there were more cows than horses it would have been called a mootivity";O'Fallon, MO;;;"403674021683671040";https://twitter.com/JMYSTYL/status/403674021683671040
Wheress_Nemoo;2013-11-21 15:59;0;0;"Lemme Get Off That Hot Shit , Baee Not Even Fucking w/ Me Right Now .";Ferguson, MO;;;"403674003208171520";https://twitter.com/Wheress_Nemoo/status/403674003208171520
Gregorycrabill;2013-11-21 15:59;0;1;"@SereneIndia guilty conscious?";Edwardsville, IL;@SereneIndia;;"403674001689440256";https://twitter.com/Gregorycrabill/status/403674001689440256
BrendanKrupp13;2013-11-21 15:59;1;6;"When I accidentally call @Erintilleyy avrie...";Friedens, MO;@Erintilleyy;;"403673977530236928";https://twitter.com/BrendanKrupp13/status/403673977530236928
JaredBroleto;2013-11-21 15:59;0;0;"@samcrapo yup, I was gonna give it away. Thought is ask you if you wanted it. It's pretty comfy.";Spencer Creek, MO;@samcrapo;;"403673965484191744";https://twitter.com/JaredBroleto/status/403673965484191744
TheRedOne1;2013-11-21 15:59;0;3;"Mexicans always wanna know the price after taxes like mufucka do I look like a register idk how much tax its gonna be god fucking damn!!";Mehlville, MO;;;"403673954595774464";https://twitter.com/TheRedOne1/status/403673954595774464
DustinMeyyer;2013-11-21 15:58;0;0;"These situations, are irrelevant now";Granite City, IL;;;"403673907158204417";https://twitter.com/DustinMeyyer/status/403673907158204417
Wheress_Nemoo;2013-11-21 15:58;0;0;"I Feel Like Giving Hickiesssss!";Ferguson, MO;;;"403673880528945152";https://twitter.com/Wheress_Nemoo/status/403673880528945152
formerlyquincy;2013-11-21 15:58;0;0;"Quite lovely, Cory. - Drinking a Saison Du Blé by @SideProjectBrew at @perennialbeer — http:// untp.it/17RXgGI";St. Louis, MO;@SideProjectBrew @perennialbeer;;"403673875982323712";https://twitter.com/formerlyquincy/status/403673875982323712
Cut2_The_Chase7;2013-11-21 15:58;3;3;"It's only a matter of time.";Lewis and Clark, MO;;;"403673770386128896";https://twitter.com/Cut2_The_Chase7/status/403673770386128896
STL_Peach;2013-11-21 15:58;0;0;"" @__ALYAK : you ain't bout that life , ain't gotta lie to me nigga "";St. Louis, MO;@__ALYAK;;"403673755282833408";https://twitter.com/STL_Peach/status/403673755282833408
MaloneyErica;2013-11-21 15:58;0;1;"@maddy_ring98 @doubleCHIN_ @mhendrickson7 I'm mad at you guys";St. Peters, MO;@maddy_ring98 @doubleCHIN_ @mhendrickson7;;"403673681500450816";https://twitter.com/MaloneyErica/status/403673681500450816
Hatermeier;2013-11-21 15:57;0;0;"Hater this Hater that Stay off hater dick In hater news #hova";Shrewsbury, MO;;#hova;"403673628396371968";https://twitter.com/Hatermeier/status/403673628396371968
ShaneFrostXXX;2013-11-21 15:57;0;0;"Where will the team building outing be?! @FabScoutHoward : @trentonducati @Marc_Dylan @TuckerScottXXX @BAILEEY1 @ShaneFrostXXX";Airport, MO;@FabScoutHoward @trentonducati @Marc_Dylan @TuckerScottXXX @BAILEEY1 @ShaneFrostXXX;;"403673595542396928";https://twitter.com/ShaneFrostXXX/status/403673595542396928
restless_m1nd;2013-11-21 15:57;2;0;"If its not bitter sweet it's boring";Richmond Heights, MO;;;"403673575002877952";https://twitter.com/restless_m1nd/status/403673575002877952
Light_Skinnnn;2013-11-21 15:57;0;0;"my page weak asf";East St. Louis, IL;;;"403673572721176576";https://twitter.com/Light_Skinnnn/status/403673572721176576
DylanBetts23;2013-11-21 15:57;0;1;"Let's go blues!";Granite City, IL;;;"403673566358425600";https://twitter.com/DylanBetts23/status/403673566358425600
VVunderVVoman;2013-11-21 15:57;0;0;"@lifeaims thx 4 the follow; may The LORD bless, guide & keep u & yours";St. Louis, MO;@lifeaims;;"403673487098667008";https://twitter.com/VVunderVVoman/status/403673487098667008
BtchGallago;2013-11-21 15:57;0;0;"Well bout to spend 5hrs at work. I guess .";Ferguson, MO;;;"403673484616024064";https://twitter.com/BtchGallago/status/403673484616024064
ohmyswift1213;2013-11-21 15:56;0;0;"Feels so later than it does.";Illinois, USA;;;"403673422284079106";https://twitter.com/ohmyswift1213/status/403673422284079106
restless_m1nd;2013-11-21 15:56;0;0;"@Sydneyy_Wood later cum dumpster";Richmond Heights, MO;@Sydneyy_Wood;;"403673408442867712";https://twitter.com/restless_m1nd/status/403673408442867712
DNAStL;2013-11-21 15:56;0;0;"Upscale restaurant they say still keeping 300 savage life straight out the pitcher!!!! #cocharn … http:// instagram.com/p/g_uvviHmb1/";St. Louis, MO;;#cocharn;"403673397001203712";https://twitter.com/DNAStL/status/403673397001203712
margaretleaders;2013-11-21 15:56;0;0;"@stlzoo What a great picture! Looking forward to Zootini Saturday!";Concord, MO;@stlzoo;;"403673392768761856";https://twitter.com/margaretleaders/status/403673392768761856
Matt_Zackmann;2013-11-21 15:56;0;0;"@BentonioFralala yea blue tinted fogs";Maryland Heights, MO;@BentonioFralala;;"403673392068308992";https://twitter.com/Matt_Zackmann/status/403673392068308992
SauceBossSam;2013-11-21 15:56;0;0;"@JaredBroleto isn't that at Amanda's parents house?";Spencer Creek, MO;@JaredBroleto;;"403673390705168385";https://twitter.com/SauceBossSam/status/403673390705168385
kaaaaaat__;2013-11-21 15:56;1;0;"I don't like to share,";Illinois, USA;;;"403673379984531457";https://twitter.com/kaaaaaat__/status/403673379984531457
GuwopOG;2013-11-21 15:56;0;0;"If i tell how i feel and let you know its real";Cahokia, IL;;;"403673316159799296";https://twitter.com/GuwopOG/status/403673316159799296
clarissarenDONE;2013-11-21 15:56;0;0;"";Maryland Heights, MO;;;"403673255644778496";https://twitter.com/clarissarenDONE/status/403673255644778496
GuwopOG;2013-11-21 15:55;0;0;"Ion wanna act a fool ion wanna look confused";Cahokia, IL;;;"403673175004692480";https://twitter.com/GuwopOG/status/403673175004692480
ShaneFrostXXX;2013-11-21 15:55;0;0;"St Louis Airport = my home for the next 5.5 hours. #MajorFail";Airport, MO;;#MajorFail;"403673173230886913";https://twitter.com/ShaneFrostXXX/status/403673173230886913
RocketCentury;2013-11-21 15:55;0;0;"JUST IN!! #Vintage #HeywoodWakefield #armchairs - pair. Newly upholstered in vintage fabric @Rocket… http:// instagram.com/p/g_ubSTROsn/";St. Louis, MO;@Rocket;#Vintage #HeywoodWakefield #armchairs;"403673105333510144";https://twitter.com/RocketCentury/status/403673105333510144
Kasandra_Loves;2013-11-21 15:55;0;0;"That sounds wrong Lbvs";Illinois, USA;;;"403673101608558592";https://twitter.com/Kasandra_Loves/status/403673101608558592
Holly_Bearry;2013-11-21 15:55;0;1;"@FosterMania_ hey bud. Your doing great. Keep up the good work. You can sweat that .1 off in no time. You got this.";Lewis and Clark, MO;@FosterMania_;;"403673090934452224";https://twitter.com/Holly_Bearry/status/403673090934452224
Jon_Simpson10;2013-11-21 15:55;0;0;"You will Win my heart instantly if you bring me a dr.pepper right now!!:) #Please";Granite City, IL;;#Please;"403673081689800704";https://twitter.com/Jon_Simpson10/status/403673081689800704
slickheff411;2013-11-21 15:55;0;3;"Happy birthday @andrewlad8 pic.twitter.com/BBY0uy52GQ";Frontenac, MO;@andrewlad8;;"403673046969376768";https://twitter.com/slickheff411/status/403673046969376768
AbigailBeirne27;2013-11-21 15:55;0;0;"@BigDonthemic what you upto mate?";Lindenwood, MO;@BigDonthemic;;"403673037733507072";https://twitter.com/AbigailBeirne27/status/403673037733507072
Ericstl6;2013-11-21 15:55;0;0;"I'm at Perennial Artisan Ales - @perennialbeer w/ @brewgulper @troymeier1 http:// 4sq.com/1i0vMZ3";St. Louis, MO;@perennialbeer @brewgulper @troymeier1;;"403672988362739712";https://twitter.com/Ericstl6/status/403672988362739712
jvniya;2013-11-21 15:55;0;0;"Chill wit my Lou Thugs I told dem nggaz I dnt drink nomo they like shid we dnt etha lol that's a big YEA RITE";Illinois, USA;;;"403672982293196800";https://twitter.com/jvniya/status/403672982293196800
restless_m1nd;2013-11-21 15:55;0;1;"If i had a pocket full of fucks, and you needed just one to stay alive, I still wouldn't give a fuck";Richmond Heights, MO;;;"403672927947608064";https://twitter.com/restless_m1nd/status/403672927947608064
ggodoyrivera;2013-11-21 15:54;0;0;"Un vlo mas.... (@Lambert-St. Louis International Airport (STL) - @flystl w/ 55 others) http:// 4sq.com/1fooegT";Airport, MO;@Lambert @flystl;;"403672881890361344";https://twitter.com/ggodoyrivera/status/403672881890361344
ggodoyrivera;2013-11-21 15:54;0;0;"Un vlo mas.... (@Lambert-St. Louis International Airport (STL) - @flystl w/ 55 others) http:// 4sq.com/I2RrQa";Airport, MO;@Lambert @flystl;;"403672881743540225";https://twitter.com/ggodoyrivera/status/403672881743540225
LisaStrauther;2013-11-21 15:54;0;0;"@HazelwoodSD Cultural Competence participants are sharing culturally relevant strategies to reach ALL students. pic.twitter.com/l7JDNZdo8V";Illinois, USA;@HazelwoodSD;;"403672823589117952";https://twitter.com/LisaStrauther/status/403672823589117952
brittcmarq;2013-11-21 15:54;0;1;"Literally dancing to Christmas music behind the teller line to stay awake it's so boring omg";Des Peres, MO;;;"403672804697968640";https://twitter.com/brittcmarq/status/403672804697968640
UmmmChocolate;2013-11-21 15:54;0;1;"If I don't get a reply an hour from now imma freak tf out man it's some cruel ass people in this world but I hope they don't fucking do it!!";Affton, MO;;;"403672770816401411";https://twitter.com/UmmmChocolate/status/403672770816401411
itssimplyV;2013-11-21 15:54;0;0;"“ @BestofCancer : #Cancer has a hard time expressing their emotions for fear of being caught vulnerable.” #truth #veryveryaccurate";Granite City, IL;@BestofCancer;#Cancer #truth #veryveryaccurate;"403672770124337152";https://twitter.com/itssimplyV/status/403672770124337152
TwitrlessAl;2013-11-21 15:54;0;1;"@BEEJBuhlman @Binetti212 lmfao ew........";Lindenwood, MO;@BEEJBuhlman @Binetti212;;"403672756538982400";https://twitter.com/TwitrlessAl/status/403672756538982400
GuwopOG;2013-11-21 15:53;0;0;"You hold the key to my heart..";Cahokia, IL;;;"403672660258717697";https://twitter.com/GuwopOG/status/403672660258717697
restless_m1nd;2013-11-21 15:53;0;0;"@Sydneyy_Wood okay big bird";Richmond Heights, MO;@Sydneyy_Wood;;"403672653862420480";https://twitter.com/restless_m1nd/status/403672653862420480
i__HEARD_;2013-11-21 15:53;0;0;"* fuck these relationships , I'm focused on school & money";St. Louis, MO;;;"403672620916166656";https://twitter.com/i__HEARD_/status/403672620916166656
gabiakrap17;2013-11-21 15:53;5;17;"Clean up on aisle my life";Kirkwood, MO;;;"403672587533688832";https://twitter.com/gabiakrap17/status/403672587533688832
caeteeworms;2013-11-21 15:53;0;0;"@DanyellaREX YES";Florissant, MO;@DanyellaREX;;"403672549373919232";https://twitter.com/caeteeworms/status/403672549373919232
DoctaBobby;2013-11-21 15:53;2;1;"Sorry I didn't end up how you wanted me to be";Illinois, USA;;;"403672519816658945";https://twitter.com/DoctaBobby/status/403672519816658945
jvniya;2013-11-21 15:53;0;0;"Mite hit the Lou up tomar";Illinois, USA;;;"403672505216294912";https://twitter.com/jvniya/status/403672505216294912
jerdrago;2013-11-21 15:53;0;0;"this is not happening.";Missouri River, MO;;;"403672451919257600";https://twitter.com/jerdrago/status/403672451919257600
p2son;2013-11-21 15:53;1;0;"Sister Martha Mary gets apocalyptic. #climatechange #downthesememestreets pic.twitter.com/4zj6R4jfGA";Webster Groves, MO;;#climatechange #downthesememestreets;"403672450199977984";https://twitter.com/p2son/status/403672450199977984
Matt_Zackmann;2013-11-21 15:53;0;2;"RIPPED HIS HEART OUT RIGHT BEFORE HIS EYES!!!";Maryland Heights, MO;;;"403672448593190912";https://twitter.com/Matt_Zackmann/status/403672448593190912
restless_m1nd;2013-11-21 15:52;2;0;"Who am I to judge a sinner";Richmond Heights, MO;;;"403672379567534080";https://twitter.com/restless_m1nd/status/403672379567534080
Matt_Zackmann;2013-11-21 15:52;0;1;"JUST HAVE STABBED HIM FIFTY FUCKIN TIMES!!!";Maryland Heights, MO;;;"403672365290106880";https://twitter.com/Matt_Zackmann/status/403672365290106880
YFL_Tra1;2013-11-21 15:52;0;0;"@YNRFame wsp fam im gone hit up later im at the gigg !";Northwoods, MO;@YNRFame;;"403672330960117760";https://twitter.com/YFL_Tra1/status/403672330960117760
_JustArriving_;2013-11-21 15:52;0;0;"The Fact That I Cant get these Cheers <<<< Pissing Me Off";St. Louis, MO;;;"403672321514565632";https://twitter.com/_JustArriving_/status/403672321514565632
KvngJmoe;2013-11-21 15:52;2;1;"Yeah we cool just aint bestfriends , she dtm && act like she 3 years old !!";Glasgow Village, MO;;;"403672312265732096";https://twitter.com/KvngJmoe/status/403672312265732096
GuwopOG;2013-11-21 15:52;0;0;"Hoes be hating Nggas be choosing & me I'm jst cooling";Cahokia, IL;;;"403672292036595712";https://twitter.com/GuwopOG/status/403672292036595712
___Tiaraaaa;2013-11-21 15:52;0;0;"- Everybody Trynnaa Walk Out School At 12 Tomorrow .";Jennings, MO;;;"403672278258302976";https://twitter.com/___Tiaraaaa/status/403672278258302976
JackBLong;2013-11-21 15:52;0;0;"I'm at Interstate 64/40 (St Louis, MO) [pic]: http:// 4sq.com/1izf8hb";St. Louis, MO;;;"403672209526632448";https://twitter.com/JackBLong/status/403672209526632448
HannahCShields;2013-11-21 15:52;0;0;"Working late with this bevy of dead birds. #insuranceishot @Keane Insurance Group http:// instagram.com/p/g_ue7YTB_x/";Kirkwood, MO;@Keane;#insuranceishot;"403672185266774016";https://twitter.com/HannahCShields/status/403672185266774016
UmmmChocolate;2013-11-21 15:51;0;0;"#Worried";Affton, MO;;#Worried;"403672122561531904";https://twitter.com/UmmmChocolate/status/403672122561531904
rofobowman;2013-11-21 15:51;0;0;"@msnbc Why is some of #Arctic30 being released on bail not a huge story?! @Greenpeace @a30letters @gp_sunrise";Harvester, MO;@msnbc @Greenpeace @a30letters @gp_sunrise;#Arctic30;"403672114814648320";https://twitter.com/rofobowman/status/403672114814648320
UmmmChocolate;2013-11-21 15:51;0;0;"I hope everything is ok OMG reply to me!!!";Affton, MO;;;"403672035127070720";https://twitter.com/UmmmChocolate/status/403672035127070720
jvniya;2013-11-21 15:51;0;0;"Omg fake ppl break me out";Illinois, USA;;;"403671966709579777";https://twitter.com/jvniya/status/403671966709579777
AshleyDevine;2013-11-21 15:51;0;0;"@JoeJiko haha she was some crazy psychic lady";Overland, MO;@JoeJiko;;"403671948976091136";https://twitter.com/AshleyDevine/status/403671948976091136
Matt_Zackmann;2013-11-21 15:51;1;2;"eat it, Eat It, EAT IT!!";Maryland Heights, MO;;;"403671929594204161";https://twitter.com/Matt_Zackmann/status/403671929594204161
JulieAnn0512;2013-11-21 15:50;0;0;"@krewella last Friday! Sink your teeth into my bones. #edm #krewella #killedit #rave @The Pageant http:// instagram.com/p/g_uWWWGyDp/";St. Louis, MO;@krewella @The;#edm #krewella #killedit #rave;"403671913551368192";https://twitter.com/JulieAnn0512/status/403671913551368192
i__HEARD_;2013-11-21 15:50;0;0;"* they try to break me down , ima go harder !";St. Louis, MO;;;"403671906705879040";https://twitter.com/i__HEARD_/status/403671906705879040
georgiemorvis;2013-11-21 15:50;0;0;"Just got my copy of Paradise, directed by @diablocody thanks to @ThePlaylist ! pic.twitter.com/rqywaAP0rq";St. Louis, MO;@diablocody @ThePlaylist;;"403671901286834176";https://twitter.com/georgiemorvis/status/403671901286834176
JoAnnEileen;2013-11-21 15:50;18;4;"Hillary pic.twitter.com/7Qic8YqYYH";Spencer Creek, MO;;;"403671892956962816";https://twitter.com/JoAnnEileen/status/403671892956962816
McFryy;2013-11-21 15:50;0;2;"My dad will always be the coolest person I know pic.twitter.com/mTEQSKokwY";Clayton, MO;;;"403671885264588800";https://twitter.com/McFryy/status/403671885264588800
therealchutch21;2013-11-21 15:50;0;0;"@AdamSchefter sproles playing tonight???";St. Louis, MO;@AdamSchefter;;"403671793401339904";https://twitter.com/therealchutch21/status/403671793401339904
RoyWilsonJr;2013-11-21 15:50;0;0;"@billkenpo Bill knows how to finally tweet!!! Yippee";Midland, MO;@billkenpo;;"403671790301761536";https://twitter.com/RoyWilsonJr/status/403671790301761536
_TittsNKicks__;2013-11-21 15:50;1;0;"Girls that don't do girls, that's that shit I don't like!!";Pine Lawn, MO;;;"403671752007376897";https://twitter.com/_TittsNKicks__/status/403671752007376897
PattyVazMiller;2013-11-21 15:50;5;1;"How about I just drop out of school and marry someone rich. Sounds good to me..";St. John, MO;;;"403671721448079360";https://twitter.com/PattyVazMiller/status/403671721448079360
___raeeeee;2013-11-21 15:50;0;0;"I be at school like . . . . Bitch what ?";Illinois, USA;;;"403671719962882049";https://twitter.com/___raeeeee/status/403671719962882049
notyaboibobbrem;2013-11-21 15:50;0;0;"Idk the right words to use but I have a lot to say";Caseyville, IL;;;"403671695979859968";https://twitter.com/notyaboibobbrem/status/403671695979859968
___raeeeee;2013-11-21 15:49;1;0;"I talk all shit , nobody ain't gone beat my ass thoe";Illinois, USA;;;"403671631337648128";https://twitter.com/___raeeeee/status/403671631337648128
LisaStrauther;2013-11-21 15:49;1;1;"@HazelwoodSD Educators collaboratively sharing instructional strategies to best meet the needs of ALL students! pic.twitter.com/RAX0dlA3TM";Illinois, USA;@HazelwoodSD;;"403671589419765760";https://twitter.com/LisaStrauther/status/403671589419765760
TommyDavidson88;2013-11-21 15:49;0;0;"B-I-G P-O-P-P-A / No info for the DEA";Maplewood, MO;;;"403671513389629440";https://twitter.com/TommyDavidson88/status/403671513389629440
PlayChannelP;2013-11-21 15:49;0;0;"pic.twitter.com/pvmVk486O7";St. Louis, MO;;;"403671509413023744";https://twitter.com/PlayChannelP/status/403671509413023744
Meske;2013-11-21 15:49;0;0;"killer Instinct is pretty awesome! #XboxOneLaunch @MicrosoftGamess";Richmond Heights, MO;@MicrosoftGamess;#XboxOneLaunch;"403671471375253506";https://twitter.com/Meske/status/403671471375253506
restless_m1nd;2013-11-21 15:48;1;0;"If you don't give someone your full attention they move on. You can't blame that on them, you would do the same";Richmond Heights, MO;;;"403671411379544066";https://twitter.com/restless_m1nd/status/403671411379544066
myCOCHran;2013-11-21 15:48;3;2;"“ @The_Best_Vines : Cleaning without music vs cleaning with music https:// vine.co/v/htIL7uhH1xD ” @enordy99 @kcoch6";Granite City, IL;@The_Best_Vines @enordy99 @kcoch6;;"403671410339352576";https://twitter.com/myCOCHran/status/403671410339352576
notyaboibobbrem;2013-11-21 15:48;1;0;"This weather just puts me in a shitty mood.";Caseyville, IL;;;"403671402726711296";https://twitter.com/notyaboibobbrem/status/403671402726711296
SaintCharlesIL;2013-11-21 15:48;0;0;"showers -> fog wind 5mph -> 7mph";Frontier, MO;;;"403671305972502528";https://twitter.com/SaintCharlesIL/status/403671305972502528
Kasandra_Loves;2013-11-21 15:48;0;0;"My granny bringing me home something to eat . I've been starving for Iont know how long !";Illinois, USA;;;"403671286737408000";https://twitter.com/Kasandra_Loves/status/403671286737408000
Jaz_Trenae;2013-11-21 15:48;0;0;"I love seeing couples happy";Berkeley, MO;;;"403671276654723072";https://twitter.com/Jaz_Trenae/status/403671276654723072
Eric_Estes44;2013-11-21 15:48;0;2;"I struggle with dwelling on the past. Gotta get over stuff and move on sometimes.";Harvester, MO;;;"403671255192055808";https://twitter.com/Eric_Estes44/status/403671255192055808
thatboyjdents;2013-11-21 15:48;0;3;"My birthday in 20 days, y'all mfs mark it down, make an alert, everything.";Webster Groves, MO;;;"403671236498038784";https://twitter.com/thatboyjdents/status/403671236498038784
_TittsNKicks__;2013-11-21 15:48;0;0;"@_QB_Saidd lol what I tell you about calling me shawty?";Pine Lawn, MO;@_QB_Saidd;;"403671219263660032";https://twitter.com/_TittsNKicks__/status/403671219263660032
YFL_Tra1;2013-11-21 15:48;0;0;"Im at work Hella fried !!";Northwoods, MO;;;"403671197915041792";https://twitter.com/YFL_Tra1/status/403671197915041792
JaredBroleto;2013-11-21 15:47;0;0;"@samcrapo you want my recliner? pic.twitter.com/oOQY8v8AqG";Spencer Creek, MO;@samcrapo;;"403671130004664320";https://twitter.com/JaredBroleto/status/403671130004664320
Max_Mill32;2013-11-21 15:47;0;1;"@G_Shaw20 @JTsaint05 the damn bathroom light got me!";Town and Country, MO;@G_Shaw20 @JTsaint05;;"403671116369362944";https://twitter.com/Max_Mill32/status/403671116369362944
Anacondautumn;2013-11-21 15:47;0;0;"There's a jumping SPIDER in my basement & I sprayed it w/ air freshener b/c it was the closest thing to me but now I can't find it! #ScaredAF";Spencer Creek, MO;;#ScaredAF;"403671048711065601";https://twitter.com/Anacondautumn/status/403671048711065601
restless_m1nd;2013-11-21 15:47;0;1;"@Sydneyy_Wood your mother doesn't love you.";Richmond Heights, MO;@Sydneyy_Wood;;"403670933631946753";https://twitter.com/restless_m1nd/status/403670933631946753
___raeeeee;2013-11-21 15:47;0;0;"Karen's a bitch nigga";Illinois, USA;;;"403670925213974528";https://twitter.com/___raeeeee/status/403670925213974528
Bootsie_Love;2013-11-21 15:46;0;0;"@Imericaleigh smh lol";Illinois, USA;@Imericaleigh;;"403670898697183232";https://twitter.com/Bootsie_Love/status/403670898697183232
Bootsie_Love;2013-11-21 15:46;0;0;"I kinda like bound 2..just cuz they really do like they love each other";Illinois, USA;;;"403670847371481088";https://twitter.com/Bootsie_Love/status/403670847371481088
MzWinta;2013-11-21 15:46;0;0;"@shoni_ro we gottm at my job 2day!! Yessssss!";St. Louis, MO;@shoni_ro;;"403670841268772864";https://twitter.com/MzWinta/status/403670841268772864
Hatermeier;2013-11-21 15:46;0;0;"U wonder why the call u bitch Wonder y they call u bitch";Shrewsbury, MO;;;"403670815746441216";https://twitter.com/Hatermeier/status/403670815746441216
barnardthesaint;2013-11-21 15:46;0;0;"@heyy_ares alright well I'm down here";St. Louis, MO;@heyy_ares;;"403670808548999168";https://twitter.com/barnardthesaint/status/403670808548999168
___raeeeee;2013-11-21 15:46;4;0;"Tomorrow Friday turn the fuck up";Illinois, USA;;;"403670802152706048";https://twitter.com/___raeeeee/status/403670802152706048
maryschlessgage;2013-11-21 15:46;0;0;"I'm at @SugarfireSmoke House w/ @rhymeswithlost http:// 4sq.com/18c05bl";Olivette, MO;@SugarfireSmoke @rhymeswithlost;;"403670799145783296";https://twitter.com/maryschlessgage/status/403670799145783296
maryschlessgage;2013-11-21 15:46;0;0;"I'm at @SugarfireSmoke House w/ @rhymeswithlost http:// 4sq.com/1i0uSMq";Olivette, MO;@SugarfireSmoke @rhymeswithlost;;"403670799108030464";https://twitter.com/maryschlessgage/status/403670799108030464
leefc;2013-11-21 15:46;0;0;"I'm at Lambert-St. Louis International Airport (STL) - @flystl (Saint Louis, MO) w/ 54 others http:// 4sq.com/18c072U";Airport, MO;@flystl;;"403670775577600000";https://twitter.com/leefc/status/403670775577600000
leefc;2013-11-21 15:46;0;0;"I'm at Lambert-St. Louis International Airport (STL) - @flystl (Saint Louis, MO) w/ 54 others http:// 4sq.com/1fomJPH";Airport, MO;@flystl;;"403670775192104960";https://twitter.com/leefc/status/403670775192104960
_TittsNKicks__;2013-11-21 15:46;0;1;"I use to think me & Jamesha was gone get back together.. Lbs ,";Pine Lawn, MO;;;"403670674243211264";https://twitter.com/_TittsNKicks__/status/403670674243211264
i__HEARD_;2013-11-21 15:45;0;0;"* I HATE negative mfs man , playing or not ! That shit makes me snap !";St. Louis, MO;;;"403670643331182592";https://twitter.com/i__HEARD_/status/403670643331182592
tylerjanaee;2013-11-21 15:45;0;0;"Awe nah he got hoes this anit gone work lhh";Illinois, USA;;;"403670623009792000";https://twitter.com/tylerjanaee/status/403670623009792000
TayJohnson_;2013-11-21 15:45;2;0;"I'm gonna start tanning again";Collinsville, IL;;;"403670599723417600";https://twitter.com/TayJohnson_/status/403670599723417600
lilzlykes2lolz;2013-11-21 15:45;0;2;"She tried to sabotage me pic.twitter.com/mhib0FzBnh";Ladue, MO;;;"403670599362297856";https://twitter.com/lilzlykes2lolz/status/403670599362297856
_TittsNKicks__;2013-11-21 15:45;1;0;"@_QB_Saidd header. >";Pine Lawn, MO;@_QB_Saidd;;"403670578432716800";https://twitter.com/_TittsNKicks__/status/403670578432716800
BtchGallago;2013-11-21 15:45;0;0;"...I'm backwards AF";Dellwood, MO;;;"403670509961097216";https://twitter.com/BtchGallago/status/403670509961097216
Kyle_Calamity;2013-11-21 15:45;0;2;"Some girls come.on a little too stong ahaha";Illinois, USA;;;"403670500099891200";https://twitter.com/Kyle_Calamity/status/403670500099891200
SelmirAdemovic;2013-11-21 15:45;0;3;"Might take a different route with soccer!";St. Louis, MO;;;"403670493217042432";https://twitter.com/SelmirAdemovic/status/403670493217042432
Max_Mill32;2013-11-21 15:45;0;0;"@G_Shaw20 @JTsaint05 that's cause you play too much!";Town and Country, MO;@G_Shaw20 @JTsaint05;;"403670479640494080";https://twitter.com/Max_Mill32/status/403670479640494080
___raeeeee;2013-11-21 15:45;2;0;"They be on me";Illinois, USA;;;"403670456982466560";https://twitter.com/___raeeeee/status/403670456982466560
