username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink,,,,,,,,,
"MJChatter;2013-04-29 05:30;0;0;""View From my Window - And the rain rain rain comes down but we need it so that's ok! @Stevensonâ€_ http:// instagram.com/p/YsE39fL5D2/"";Owings Mills"," MD;@Stevenson;;""328848740960067584"";https://twitter.com/MJChatter/status/328848740960067584",,,,,,,,
"DaDon_Tabbi;2013-04-29 05:30;0;0;""Morning Folks"";Baltimore"," MD;;;""328848731321540608"";https://twitter.com/DaDon_Tabbi/status/328848731321540608",,,,,,,,
"Breebabi19;2013-04-29 05:30;0;0;""Wait for 9 ughhhh! Just want to know what is going on:/"";Dundalk"," MD;;;""328848676669759488"";https://twitter.com/Breebabi19/status/328848676669759488",,,,,,,,
"DMB_SVP;2013-04-29 05:30;0;0;""@_chelsc good morning"";Baltimore"," MD;@_chelsc;;""328848669786923010"";https://twitter.com/DMB_SVP/status/328848669786923010",,,,,,,,
"ImmaTalkinBrick;2013-04-29 05:30;0;0;""â€œ @TheFakeESPN : Jets have released Tim Tebow"," leaving big questions in their punt protection formation.â€ù>>"";Mays Chapel"," MD;@TheFakeESPN;;""328848666569875457"";https://twitter.com/ImmaTalkinBrick/status/328848666569875457",,,,,,,
"DcDaSnake;2013-04-29 05:30;0;0;""It's rainy as fuck and im late smh"";Baltimore"," MD;;;""328848663646441472"";https://twitter.com/DcDaSnake/status/328848663646441472",,,,,,,,
"Earlymane;2013-04-29 05:29;0;0;""Where are we going"";Baltimore"," MD;;;""328848615047036929"";https://twitter.com/Earlymane/status/328848615047036929",,,,,,,,
"RageingBigRed;2013-04-29 05:29;0;0;""Never forget who was with you from the start..."";Middle River"," MD;;;""328848565747216384"";https://twitter.com/RageingBigRed/status/328848565747216384",,,,,,,,
"mkilmurry;2013-04-29 05:29;0;0;""Headed to lovely LA. Looking forward to seeing all my peeps at #aimconf (@BWI Southwest Airlines - @southwestair ) http:// 4sq.com/ZvjFsF"";Maryland"," USA;@BWI @southwestair;#aimconf;""328848537653743619"";https://twitter.com/mkilmurry/status/328848537653743619",,,,,,,,
"SmokeAJayy_1035;2013-04-29 05:29;1;0;""Somebody should tell me goodmorning !"";Baltimore"," MD;;;""328848514509598721"";https://twitter.com/SmokeAJayy_1035/status/328848514509598721",,,,,,,,
"ConnorGwin;2013-04-29 05:29;0;0;""Happy birthday @liss1829 have a great day"";White Marsh"," MD;@liss1829;;""328848509212184576"";https://twitter.com/ConnorGwin/status/328848509212184576",,,,,,,,
"DcDaSnake;2013-04-29 05:29;0;0;""Yerp"";Baltimore"," MD;;;""328848393310978050"";https://twitter.com/DcDaSnake/status/328848393310978050",,,,,,,,
"GodsChild_78;2013-04-29 05:28;0;0;""Glory Be To God For Keeping Me & Mine Another Day!! #Favored @Running Late.... In Route 2 Work http:// instagram.com/p/YsEseGpNit/"";Baltimore"," MD;@Running;#Favored;""328848384645550081"";https://twitter.com/GodsChild_78/status/328848384645550081",,,,,,,,
"DMB_SVP;2013-04-29 05:28;0;0;""@irresisTAYble_ from what?"";Baltimore"," MD;@irresisTAYble_;;""328848319268937728"";https://twitter.com/DMB_SVP/status/328848319268937728",,,,,,,,
"RageingBigRed;2013-04-29 05:28;1;1;""Stuck between not caring at all"," and caring too much."";Middle River"," MD;;;""328848290923823106"";https://twitter.com/RageingBigRed/status/328848290923823106",,,,,,,
"BryceBortner;2013-04-29 05:28;0;0;""#Lt my"";Glen Burnie"," MD;;#Lt;""328848208535113730"";https://twitter.com/BryceBortner/status/328848208535113730",,,,,,,,
"aaron_fool;2013-04-29 05:27;0;0;""I'm at Mercy Medical Center (Baltimore"," MD) w/ 3 others http:// 4sq.com/18e6gW4"";Baltimore"," MD;;;""328848007179165696"";https://twitter.com/aaron_fool/status/328848007179165696",,,,,,,
"BryceBortner;2013-04-29 05:27;0;2;""I tried so hard to stay home today till by step monster said I had baseball"";Glen Burnie"," MD;;;""328847960412659712"";https://twitter.com/BryceBortner/status/328847960412659712",,,,,,,,
"Jmack51710;2013-04-29 05:26;1;0;""Late Again As Usual Fuck It"";Baltimore"," MD;;;""328847794897027073"";https://twitter.com/Jmack51710/status/328847794897027073",,,,,,,,
"Dipal94;2013-04-29 05:26;0;2;""Sometimes I just stand in the shower longer than I should because the water feels nice and warm"";Catonsville"," MD;;;""328847755080511489"";https://twitter.com/Dipal94/status/328847755080511489",,,,,,,,
"ALGCCNIE;2013-04-29 05:26;0;0;""@WastedmyYouth morning light bright"";Baltimore"," MD;@WastedmyYouth;;""328847708376928257"";https://twitter.com/ALGCCNIE/status/328847708376928257",,,,,,,,
"Real_DonteClack;2013-04-29 05:26;0;0;""Im proud to be and #aries cause we are loving ", caring," funny"";Baltimore"," MD;;#aries;""328847688240078848"";https://twitter.com/Real_DonteClack/status/328847688240078848",,,,,,
"SmokeAJayy_1035;2013-04-29 05:25;0;0;""@irresisTAYble_ fatboy_jayy"";Baltimore"," MD;@irresisTAYble_;;""328847515749343232"";https://twitter.com/SmokeAJayy_1035/status/328847515749343232",,,,,,,,
"Real_DonteClack;2013-04-29 05:25;0;0;""Omw to school"";Baltimore"," MD;;;""328847482115207168"";https://twitter.com/Real_DonteClack/status/328847482115207168",,,,,,,,
"SmokeAJayy_1035;2013-04-29 05:24;0;0;""Just cos you seen me or spoke a couple times "," don't mean you know me"";Baltimore"," MD;;;""328847342054821889"";https://twitter.com/SmokeAJayy_1035/status/328847342054821889",,,,,,,
"kekoester;2013-04-29 05:24;0;1;""I'll go to work for you"," just let me get dressed. Are you taking me? What tune do you start? This is better than school #shitkadensays"";Pasadena"," MD;;#shitkadensays;""328847300594122753"";https://twitter.com/kekoester/status/328847300594122753",,,,,,,
"hnLlanes_;2013-04-29 05:24;0;1;""OMFG! SHUT THE FUCK UP"";South Gate"," MD;;;""328847265336791041"";https://twitter.com/hnLlanes_/status/328847265336791041",,,,,,,,
"ForJennerations;2013-04-29 05:24;0;0;""What the fuck Hohner."";Dundalk"," MD;;;""328847263558406144"";https://twitter.com/ForJennerations/status/328847263558406144",,,,,,,,
"SweetKeet77;2013-04-29 05:24;0;0;""â€œ @KeTaylor25 : People drive so slow when it rainsâ€ù My thoughts exactly or pull dumb stunts #HappyMonday"";Baltimore"," MD;@KeTaylor25;#HappyMonday;""328847223150505985"";https://twitter.com/SweetKeet77/status/328847223150505985",,,,,,,,
"TaysRUs;2013-04-29 05:24;0;0;""How much shit are you full of? Cause ima need to know."";White Marsh"," MD;;;""328847173141803009"";https://twitter.com/TaysRUs/status/328847173141803009",,,,,,,,
"DMB_SVP;2013-04-29 05:24;0;0;""@DAE2Dangerous"";Baltimore"," MD;@DAE2Dangerous;;""328847171141111809"";https://twitter.com/DMB_SVP/status/328847171141111809",,,,,,,,
"Ginger_Gonzo;2013-04-29 05:24;0;0;""I'm at State Farm Insurance (Baltimore"," MD) http:// 4sq.com/ZYGa4S"";Baltimore"," MD;;;""328847138148716544"";https://twitter.com/Ginger_Gonzo/status/328847138148716544",,,,,,,
"lightskinity;2013-04-29 05:23;0;0;""I am the worlds messiest popcorn water"";Glen Burnie"," MD;;;""328847066648420354"";https://twitter.com/lightskinity/status/328847066648420354",,,,,,,,
"DMB_SVP;2013-04-29 05:23;0;0;""@YeppudaNaleul"";Baltimore"," MD;@YeppudaNaleul;;""328846971072815104"";https://twitter.com/DMB_SVP/status/328846971072815104",,,,,,,,
"StefGarcia8;2013-04-29 05:23;0;0;""Math class /.\"";Baltimore"," MD;;;""328846943788875777"";https://twitter.com/StefGarcia8/status/328846943788875777",,,,,,,,
"dalarafiorini;2013-04-29 05:23;0;0;""@im_so_Kris_P happy birthday !"";Green Haven"," MD;@im_so_Kris_P;;""328846940315983873"";https://twitter.com/dalarafiorini/status/328846940315983873",,,,,,,,
"ChefBoY_RBOOGIE;2013-04-29 05:23;0;0;""Michael Jordan is a damn fool 4 getting married agaain!!!"";Baltimore"," MD;;;""328846905662640130"";https://twitter.com/ChefBoY_RBOOGIE/status/328846905662640130",,,,,,,,
"Big_Shawnn;2013-04-29 05:22;0;1;""""I need to go buy some big rubbers"""";Hampton"," MD;;;""328846865384738816"";https://twitter.com/Big_Shawnn/status/328846865384738816",,,,,,,,
"TrevorTooTrill;2013-04-29 05:22;0;0;""@desireelepore"";Essex"," MD;@desireelepore;;""328846861228195840"";https://twitter.com/TrevorTooTrill/status/328846861228195840",,,,,,,,
"jpevents09;2013-04-29 05:22;0;0;""Gm getting ready to make @Medstar union memorial http:// instagram.com/p/YsEF7CC2tY/"";Baltimore"," MD;@Medstar;;""328846854261448705"";https://twitter.com/jpevents09/status/328846854261448705",,,,,,,,
"bweettt;2013-04-29 05:22;0;0;""@Cristiksry hey"," suck a dick thanks."";Maryland"," USA;@Cristiksry;;""328846836087541762"";https://twitter.com/bweettt/status/328846836087541762",,,,,,,
"bwcorb;2013-04-29 05:22;0;0;""Headed to Cali for the day (@Baltimore / Washington International Thurgood Marshall Airport (BWI) w/ 42 others) http:// 4sq.com/YgxX1D"";Maryland"," USA;@Baltimore;;""328846811668291584"";https://twitter.com/bwcorb/status/328846811668291584",,,,,,,,
"Big_Shawnn;2013-04-29 05:22;0;0;""Mr menker is talking about how condoms are called rubbers"";Hampton"," MD;;;""328846735298404353"";https://twitter.com/Big_Shawnn/status/328846735298404353",,,,,,,,
"SmokeAJayy_1035;2013-04-29 05:22;0;0;""Yo gotti - Real Shit >>>>>>>>>>>"";Baltimore"," MD;;;""328846723223007232"";https://twitter.com/SmokeAJayy_1035/status/328846723223007232",,,,,,,,
"SweetKeet77;2013-04-29 05:22;0;0;""â€œ @KingJamaal : Hope everybody has a great Mondayâ€ù Likewise"";Baltimore"," MD;@KingJamaal;;""328846691644108800"";https://twitter.com/SweetKeet77/status/328846691644108800",,,,,,,,
"ALGCCNIE;2013-04-29 05:22;0;0;""Do right"";Baltimore"," MD;;;""328846646039441409"";https://twitter.com/ALGCCNIE/status/328846646039441409",,,,,,,,
"dalarafiorini;2013-04-29 05:21;0;0;""@danielb827 okay"";Green Haven"," MD;@danielb827;;""328846624853991425"";https://twitter.com/dalarafiorini/status/328846624853991425",,,,,,,,
"kiseeeey;2013-04-29 05:21;0;0;""@TaylaaaMafews alright cool imma have to do this"";Lansdowne-Baltimore Highlands"," MD;@TaylaaaMafews;;""328846549276831744"";https://twitter.com/kiseeeey/status/328846549276831744",,,,,,,,
"TaysRUs;2013-04-29 05:21;0;0;""Lmao..... FULL OF SHIT"";White Marsh"," MD;;;""328846545594236928"";https://twitter.com/TaysRUs/status/328846545594236928",,,,,,,,
"Big_Shawnn;2013-04-29 05:21;0;0;""Doing absolutely nothing"";Hampton"," MD;;;""328846543681626112"";https://twitter.com/Big_Shawnn/status/328846543681626112",,,,,,,,
"Big_Shawnn;2013-04-29 05:21;0;0;""My avid class is so boring wtf"";Hampton"," MD;;;""328846499305885697"";https://twitter.com/Big_Shawnn/status/328846499305885697",,,,,,,,
"urekasgold;2013-04-29 05:21;1;2;""If I have to use google translate to decipher your tweets I'm probably not going to follow you."";Baltimore"," MD;;;""328846470952402944"";https://twitter.com/urekasgold/status/328846470952402944",,,,,,,,
"jrizzy_jake;2013-04-29 05:21;0;0;""I need to get back to drinking Monster. I've been tired every morning since I stopped."";Lansdowne-Baltimore Highlands"," MD;;;""328846376257609728"";https://twitter.com/jrizzy_jake/status/328846376257609728",,,,,,,,
"BaltimoreCP;2013-04-29 05:20;0;0;""Gas tax dependent on Web sales tax bill's outcome: The U.S. Congress is considering a bill that would tax all... http:// dlvr.it/3JF03C"";Baltimore"," MD;;;""328846346008281089"";https://twitter.com/BaltimoreCP/status/328846346008281089",,,,,,,,
"BaltimoreCP;2013-04-29 05:20;0;0;""Man shot in abdomen in Baltimore: A man who was shot in the abdomen late Sunday night is expected to recover","... http:// dlvr.it/3JF02Z"";Baltimore"," MD;;;""328846344821284864"";https://twitter.com/BaltimoreCP/status/328846344821284864",,,,,,,
"BaltimoreCP;2013-04-29 05:20;0;0;""Coming Up in Lists: Residential real estate: Coming UpFor May 3"," weâ€™ll publish the List of largest residential... http:// dlvr.it/3JF01v"";Baltimore"," MD;;;""328846343558819840"";https://twitter.com/BaltimoreCP/status/328846343558819840",,,,,,,
"taKERRAyourself;2013-04-29 05:20;0;0;""Ard RT â€œ@SincerelyVonie_: Text me. RT @taKERRAyourself : 55 % and shitâ€ù"";Dundalk"," MD;@SincerelyVonie_ @taKERRAyourself;;""328846308649615360"";https://twitter.com/taKERRAyourself/status/328846308649615360",,,,,,,,
"jrizzy_jake;2013-04-29 05:20;0;0;""Man today's gonna suck"";Lansdowne-Baltimore Highlands"," MD;;;""328846198008057856"";https://twitter.com/jrizzy_jake/status/328846198008057856",,,,,,,,
"_QuanMichelle;2013-04-29 05:19;2;1;""I Hate When I'm Nice To Someone & They Don't Appreciate Anything"";Pikesville"," MD;;;""328846108690378752"";https://twitter.com/_QuanMichelle/status/328846108690378752",,,,,,,,
"TrixieTrixter;2013-04-29 05:19;0;0;""I'm at Controlled Demoltion", Inc. (Phoenix," MD) http:// 4sq.com/153PlJX"";Maryland"," USA;;;""328845923461521408"";https://twitter.com/TrixieTrixter/status/328845923461521408",,,,,,
"bweettt;2013-04-29 05:18;0;2;""I sat next to the cast of True Life: I'm an Obese Smelly FUCK"";Maryland"," USA;;;""328845832558366720"";https://twitter.com/bweettt/status/328845832558366720",,,,,,,,
"LAMB_orghiniii;2013-04-29 05:18;1;1;""Forever in love with this song pic.twitter.com/FAIbajuMF4"";Dundalk"," MD;;;""328845726958366722"";https://twitter.com/LAMB_orghiniii/status/328845726958366722",,,,,,,,
"kiseeeey;2013-04-29 05:18;0;0;""@TaylaaaMafews could I start doing it this summer ?"";Lansdowne-Baltimore Highlands"," MD;@TaylaaaMafews;;""328845682427432961"";https://twitter.com/kiseeeey/status/328845682427432961",,,,,,,,
"loryonce;2013-04-29 05:17;0;0;""Can i fuck you with the doors up ?"";Baltimore"," MD;;;""328845510628745220"";https://twitter.com/loryonce/status/328845510628745220",,,,,,,,
"SmokeAJayy_1035;2013-04-29 05:17;0;0;""Once you cross that line "," you gotta stay there"";Baltimore"," MD;;;""328845478169042944"";https://twitter.com/SmokeAJayy_1035/status/328845478169042944",,,,,,,
"aaron_fool;2013-04-29 05:17;0;0;""I'm at Mount Vernon Square (Baltimore"," MD) http:// 4sq.com/ZfjduZ"";Baltimore"," MD;;;""328845391233679361"";https://twitter.com/aaron_fool/status/328845391233679361",,,,,,,
"TrevorTooTrill;2013-04-29 05:16;1;0;""@desireelepore you got a boogie on your nose"";Essex"," MD;@desireelepore;;""328845361613508609"";https://twitter.com/TrevorTooTrill/status/328845361613508609",,,,,,,,
"loryonce;2013-04-29 05:16;0;0;""Do he fck you right girl ?"";Baltimore"," MD;;;""328845200225103873"";https://twitter.com/loryonce/status/328845200225103873",,,,,,,,
"Meaghatron;2013-04-29 05:16;0;0;""@mighty_pigeon hahaha you're awesome"";Odenton"," MD;@mighty_pigeon;;""328845157770358786"";https://twitter.com/Meaghatron/status/328845157770358786",,,,,,,,
"JUSTBTYLER;2013-04-29 05:15;0;0;""@tonedog89 damn your mean!"";Lochearn"," MD;@tonedog89;;""328845064736473089"";https://twitter.com/JUSTBTYLER/status/328845064736473089",,,,,,,,
"_QuanMichelle;2013-04-29 05:15;0;0;""@lovelaneshia LMAO Ayoo Im Going To Check On Fb "," That Was Hilarious !!! It Should Still Be There Lol"";Pikesville"," MD;@lovelaneshia;;""328845017915469824"";https://twitter.com/_QuanMichelle/status/328845017915469824",,,,,,,
"SmokeAJayy_1035;2013-04-29 05:15;0;0;""Don't talk to me in the morning "," cos 9/10 I ain't going say shit back to you"";Baltimore"," MD;;;""328845016384552961"";https://twitter.com/SmokeAJayy_1035/status/328845016384552961",,,,,,,
"loryonce;2013-04-29 05:15;0;0;""Someone tell me Goodmorning"";Baltimore"," MD;;;""328844986323988481"";https://twitter.com/loryonce/status/328844986323988481",,,,,,,,
"BuxDan;2013-04-29 05:15;0;1;""@Tiffany_Clute May the force be with you! Good luck!"";Cockeysville"," MD;@Tiffany_Clute;;""328844956309528576"";https://twitter.com/BuxDan/status/328844956309528576",,,,,,,,
"SmokeAJayy_1035;2013-04-29 05:15;0;0;""The real is back !"";Baltimore"," MD;;;""328844953163796480"";https://twitter.com/SmokeAJayy_1035/status/328844953163796480",,,,,,,,
"TaysRUs;2013-04-29 05:15;0;0;""As long as I graduate lol"";White Marsh"," MD;;;""328844935237365761"";https://twitter.com/TaysRUs/status/328844935237365761",,,,,,,,
"syankura;2013-04-29 05:15;0;0;""@KMcCoy28 yolo"";Baltimore"," MD;@KMcCoy28;;""328844922994180096"";https://twitter.com/syankura/status/328844922994180096",,,,,,,,
"TaysRUs;2013-04-29 05:14;0;0;""@Salaam_Remi idc! I already passed for the year. And they can be raised."";Perry Hall"," MD;@Salaam_Remi;;""328844843713445888"";https://twitter.com/TaysRUs/status/328844843713445888",,,,,,,,
"fonzo1996;2013-04-29 05:14;0;0;""and then there were 5 good luck Tebow."";Baltimore"," MD;;;""328844770229223425"";https://twitter.com/fonzo1996/status/328844770229223425",,,,,,,,
"LilTae_SoSwagg;2013-04-29 05:14;0;0;""Bout to try get like 45 minutes of sleep real quick then I'm out the door"";Baltimore"," MD;;;""328844741632458753"";https://twitter.com/LilTae_SoSwagg/status/328844741632458753",,,,,,,,
"loryonce;2013-04-29 05:14;0;0;""Rey bump."";Baltimore"," MD;;;""328844735957577728"";https://twitter.com/loryonce/status/328844735957577728",,,,,,,,
"osmar34385986;2013-04-29 05:14;0;0;""@CristinaSensual ola sigueme plis estas ermosa"";Maryland"," USA;@CristinaSensual;;""328844677275086848"";https://twitter.com/osmar34385986/status/328844677275086848",,,,,,,,
"Amber_Connelly;2013-04-29 05:14;0;1;""The only thing getting me through this rainy Monday is knowing Thursday I will be in Pittsburgh with my boyfriend"";Pikesville"," MD;;;""328844676322971649"";https://twitter.com/Amber_Connelly/status/328844676322971649",,,,,,,,
"SmokeAJayy_1035;2013-04-29 05:14;1;0;""@KiGotThe_Juicee avi >"";Baltimore"," MD;@KiGotThe_Juicee;;""328844643716440066"";https://twitter.com/SmokeAJayy_1035/status/328844643716440066",,,,,,,,
"chanelnel;2013-04-29 05:14;0;0;""I'm at @DunkinDonuts (Rosedale"," MD) http:// 4sq.com/11wtpAP"";;@DunkinDonuts;;""328844618273804288"";https://twitter.com/chanelnel/status/328844618273804288",,,,,,,,
"gbognot;2013-04-29 05:13;0;1;""when in doubt"," ask rita #ritaknowsbest @EmceeSteph"";Baltimore"," MD;@EmceeSteph;#ritaknowsbest;""328844605825110016"";https://twitter.com/gbognot/status/328844605825110016",,,,,,,
"loryonce;2013-04-29 05:13;0;0;""My mother ordering out for lunch >>>"";Baltimore"," MD;;;""328844581196136448"";https://twitter.com/loryonce/status/328844581196136448",,,,,,,,
"osmar34385986;2013-04-29 05:13;0;0;""@DayaannaCam4 ola linda como estas"";Maryland"," USA;@DayaannaCam4;;""328844407304511488"";https://twitter.com/osmar34385986/status/328844407304511488",,,,,,,,
"loryonce;2013-04-29 05:12;1;0;""@SuckMy_DerrICK Goodmorning (:"";Baltimore"," MD;@SuckMy_DerrICK;;""328844305986887680"";https://twitter.com/loryonce/status/328844305986887680",,,,,,,,
"SmokeAJayy_1035;2013-04-29 05:12;1;0;""I want some airmax 's"";Baltimore"," MD;;;""328844276354142209"";https://twitter.com/SmokeAJayy_1035/status/328844276354142209",,,,,,,,
"SmokeAJayy_1035;2013-04-29 05:12;0;0;""@_NeshaDior lls forreal"";Baltimore"," MD;@_NeshaDior;;""328844206338609152"";https://twitter.com/SmokeAJayy_1035/status/328844206338609152",,,,,,,,
"loryonce;2013-04-29 05:12;0;0;""Omw to school"";Baltimore"," MD;;;""328844134167232512"";https://twitter.com/loryonce/status/328844134167232512",,,,,,,,
"ReillyDavidson;2013-04-29 05:11;0;0;""I'm at YKK AP America Inc. (Elkridge"," MD) http:// 4sq.com/153Ofho"";Maryland"," USA;;;""328844106497396737"";https://twitter.com/ReillyDavidson/status/328844106497396737",,,,,,,
"ProperMonster;2013-04-29 05:11;0;0;""Fairy tales do come true! â€œ @HuffPostStyle : Two years ago today"," Kate and Will on the balcony http:// huff.to/18dSJ0S â€ù"";Maryland"," USA;@HuffPostStyle;;""328844053930209281"";https://twitter.com/ProperMonster/status/328844053930209281",,,,,,,
"SmokeAJayy_1035;2013-04-29 05:11;0;0;""Rey get another phone"";Baltimore"," MD;;;""328844052323782656"";https://twitter.com/SmokeAJayy_1035/status/328844052323782656",,,,,,,,
"SmokeAJayy_1035;2013-04-29 05:11;0;0;""easiest way to cut off people is getting a new number !"";Baltimore"," MD;;;""328843989627318272"";https://twitter.com/SmokeAJayy_1035/status/328843989627318272",,,,,,,,
"syankura;2013-04-29 05:11;0;0;""Stoked to not be commuting in this weather today."";Baltimore"," MD;;;""328843940394569728"";https://twitter.com/syankura/status/328843940394569728",,,,,,,,
"Meaghatron;2013-04-29 05:11;0;0;""@mighty_pigeon also whoa ""Caddir"" early morning tweeting is a dangerous habit"";Severn"," MD;@mighty_pigeon;;""328843897046433793"";https://twitter.com/Meaghatron/status/328843897046433793",,,,,,,,
"Big_Shawnn;2013-04-29 05:11;0;0;""Waiting to get called down to the office :-):-):-):-)"";Hampton"," MD;;;""328843874917302273"";https://twitter.com/Big_Shawnn/status/328843874917302273",,,,,,,,
"ForJennerations;2013-04-29 05:11;0;0;"""";Dundalk"," MD;;;""328843869389197312"";https://twitter.com/ForJennerations/status/328843869389197312",,,,,,,,
"ForJennerations;2013-04-29 05:10;0;0;""How does Hohner expect me to write three paragraph on this shit."";Dundalk"," MD;;;""328843857032794112"";https://twitter.com/ForJennerations/status/328843857032794112",,,,,,,,
"SmokeAJayy_1035;2013-04-29 05:10;0;0;""Pregnant girls always gotta mug on their face ."";Baltimore"," MD;;;""328843785347936256"";https://twitter.com/SmokeAJayy_1035/status/328843785347936256",,,,,,,,
"lightskinity;2013-04-29 05:10;0;0;""@Lina724 I've gained weight so it's your fault"";Glen Burnie"," MD;@Lina724;;""328843756012990464"";https://twitter.com/lightskinity/status/328843756012990464",,,,,,,,
"JUSTBTYLER;2013-04-29 05:10;0;0;""@tonedog89 oh?"";Lochearn"," MD;@tonedog89;;""328843747536285697"";https://twitter.com/JUSTBTYLER/status/328843747536285697",,,,,,,,
"kiseeeey;2013-04-29 05:10;0;0;""@TaylaaaMafews that's wassup I think imma do that stuff too"";Lansdowne-Baltimore Highlands"," MD;@TaylaaaMafews;;""328843683250204672"";https://twitter.com/kiseeeey/status/328843683250204672",,,,,,,,
"TrevorTooTrill;2013-04-29 05:10;0;0;""So bored"";Essex"," MD;;;""328843638593449984"";https://twitter.com/TrevorTooTrill/status/328843638593449984",,,,,,,,
"LilTae_SoSwagg;2013-04-29 05:10;1;0;""@Iont_Kia lol my daughter up watching that to"";Baltimore"," MD;@Iont_Kia;;""328843622202085377"";https://twitter.com/LilTae_SoSwagg/status/328843622202085377",,,,,,,,
"TrevorTooTrill;2013-04-29 05:09;0;0;""@desireelepore this is true"";Essex"," MD;@desireelepore;;""328843598772719618"";https://twitter.com/TrevorTooTrill/status/328843598772719618",,,,,,,,
"DMB_SVP;2013-04-29 05:09;0;0;""My name is my name"";Baltimore"," MD;;;""328843443503763456"";https://twitter.com/DMB_SVP/status/328843443503763456",,,,,,,,
"ShelbyySpangler;2013-04-29 05:09;0;0;""It's Monday... I'm on day shift... And it's raining"";Baltimore"," MD;;;""328843425715744768"";https://twitter.com/ShelbyySpangler/status/328843425715744768",,,,,,,,
"SmokeAJayy_1035;2013-04-29 05:08;0;0;""Young nigga get money ", young nigga get money ," you nigga going get it yea"";Baltimore"," MD;;;""328843327262822400"";https://twitter.com/SmokeAJayy_1035/status/328843327262822400",,,,,,
"ConnorGwin;2013-04-29 05:08;0;0;""I just want to go home and play some Xbox"";White Marsh"," MD;;;""328843308010991617"";https://twitter.com/ConnorGwin/status/328843308010991617",,,,,,,,
"timadkins1_tim;2013-04-29 05:08;0;0;""Somtimes the hardest part isn't letting go but rather learning to start over-Nicole Sabant"";Arbutus"," MD;;;""328843285399494656"";https://twitter.com/timadkins1_tim/status/328843285399494656",,,,,,,,
"DeMike3316;2013-04-29 05:08;1;2;""Old timer next to me is tryin to big ball me on the arm rest. No way his strength is where it needs to b to win this battle #NotHappeningBro"";Maryland"," USA;;#NotHappeningBro;""328843278910898176"";https://twitter.com/DeMike3316/status/328843278910898176",,,,,,,,
"chelseajoanne89;2013-04-29 05:08;0;0;""Today<<<<"";Severna Park"," MD;;;""328843191719710720"";https://twitter.com/chelseajoanne89/status/328843191719710720",,,,,,,,
"m_brackkk;2013-04-29 05:08;0;0;""â€œ @molliwop3 : I need to stop not going to schoolâ€ù"";Lake Shore"," MD;@molliwop3;;""328843188414582784"";https://twitter.com/m_brackkk/status/328843188414582784",,,,,,,,
"hotstuff91;2013-04-29 05:08;1;0;""Your body's my party lets get it started"";Linthicum"," MD;;;""328843179283607552"";https://twitter.com/hotstuff91/status/328843179283607552",,,,,,,,
"QueenDysheki;2013-04-29 05:08;0;0;""A rainy day is a perfect day for a mani-pedi and a facial. So who's supplying the cream? ;-)"";Baltimore"," MD;;;""328843155388649472"";https://twitter.com/QueenDysheki/status/328843155388649472",,,,,,,,
"SmokeAJayy_1035;2013-04-29 05:08;1;0;""Niggas ain't loyal"";Baltimore"," MD;;;""328843133334990849"";https://twitter.com/SmokeAJayy_1035/status/328843133334990849",,,,,,,,
"DaBuni2;2013-04-29 05:08;0;0;""Gmorning Monday.. You showed up gray and wet.. Nasty bastard.."";Lansdowne-Baltimore Highlands"," MD;;;""328843105438691328"";https://twitter.com/DaBuni2/status/328843105438691328",,,,,,,,
"hotstuff91;2013-04-29 05:07;0;0;""#nowplaying â™ª Body Party by Ciara http:// po.st/8aCzIN"";Linthicum"," MD;;#nowplaying;""328843064594542592"";https://twitter.com/hotstuff91/status/328843064594542592",,,,,,,,
"SocialRugratBAL;2013-04-29 05:07;0;0;""#kids Getting Ready for Preschool at Washington Dcjcc", Tue," Apr 30 9:30a: This mini-nursery program for older toddlers and their grownups..."";Baltimore"," MD;;#kids;""328843059179712512"";https://twitter.com/SocialRugratBAL/status/328843059179712512",,,,,,
"RHDaniels;2013-04-29 05:07;0;0;""#God #Mondays #CaseOfTheMondays #BeginningOfTheWeek #Monday #BeThankful #ANewDay #NewMercies â€_ http:// instagram.com/p/YsCGYfAvkY/"";Linthicum"," MD;;#God #Mondays #CaseOfTheMondays #BeginningOfTheWeek #Monday #BeThankful #ANewDay #NewMercies;""328843017257644034"";https://twitter.com/RHDaniels/status/328843017257644034",,,,,,,,
"AyyStizzy;2013-04-29 05:07;0;0;""""I wanna put my P in someone's V"" lmao #forgettingSarahmarshall"";Baltimore"," MD;;#forgettingSarahmarshall;""328842951637737472"";https://twitter.com/AyyStizzy/status/328842951637737472",,,,,,,,
"SmokeAJayy_1035;2013-04-29 05:07;0;0;""@Chollow__Me nope"";Baltimore"," MD;@Chollow__Me;;""328842913075318784"";https://twitter.com/SmokeAJayy_1035/status/328842913075318784",,,,,,,,
"SmokeAJayy_1035;2013-04-29 05:06;0;0;""I be on my own shit "," almost anything that's different I like"";Baltimore"," MD;;;""328842777083383808"";https://twitter.com/SmokeAJayy_1035/status/328842777083383808",,,,,,,
"Nyx710;2013-04-29 05:06;0;0;""I'm at @TRowePrice (Building 4) (Owings Mills"," MD) http:// 4sq.com/13FNx4Y"";Owings Mills"," MD;@TRowePrice;;""328842758871715842"";https://twitter.com/Nyx710/status/328842758871715842",,,,,,,
