username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
KalaMendoza;2014-08-15 16:02;0;0;"Organizers in #Ferguson MO #humanrightsferguson @QuikTrip http:// instagram.com/p/rvJRUoDkVQ/";Ferguson, MO;@QuikTrip;#Ferguson #humanrightsferguson;"500417222104584193";https://twitter.com/KalaMendoza/status/500417222104584193
omedf3;2014-08-15 16:01;0;2;"I'm trynna take a blunt cruise down to Ferguson";Affton, MO;;;"500417029505970178";https://twitter.com/omedf3/status/500417029505970178
dejahbu;2014-08-15 16:00;1;4;"really wanna go to ferguson tn";St Charles, MO;;;"500416685770174464";https://twitter.com/dejahbu/status/500416685770174464
caroldanielKMOX;2014-08-15 15:59;3;3;"Concerned about this weekend in #Ferguson . #coolerheads #prayersforpeace";St Louis, MO;;#Ferguson #coolerheads #prayersforpeace;"500416643559067649";https://twitter.com/caroldanielKMOX/status/500416643559067649
TommyDavidson88;2014-08-15 15:57;0;3;"12 Things to Avoid if You Are an Unarmed Black Teen on the Streets in Ferguson (#9 is soooo true!) #ProbablyOnBuzzfeed";Warson Woods, MO;;#9 #ProbablyOnBuzzfeed;"500416085380702208";https://twitter.com/TommyDavidson88/status/500416085380702208
trymainelee;2014-08-15 15:45;27;63;"Just saw my buddy @WesleyLowery back at his favorite Ferguson burger joint. pic.twitter.com/7Wq2EcGsvz";Ferguson, MO;@WesleyLowery;;"500412985878532096";https://twitter.com/trymainelee/status/500412985878532096
imashbuttons;2014-08-15 15:39;0;1;"My dad just called and was like, "You're not going to Ferguson tonight, are you?" LOL";Maryland Heights, MO;;;"500411432182091777";https://twitter.com/imashbuttons/status/500411432182091777
flatpickluvr1;2014-08-15 15:38;0;0;"@falfans Right now, County Prosecuting Attorney McCulloch is a disliked man in Ferguson . If he declines to press charges against the cop,";Concord, MO;@falfans;;"500411220906631168";https://twitter.com/flatpickluvr1/status/500411220906631168
KalaMendoza;2014-08-15 15:38;0;1;"On the ground in #Ferguson #HumanRightsFerguson @QuikTrip http:// instagram.com/p/rvGfZPjkQX/";Ferguson, MO;@QuikTrip;#Ferguson #HumanRightsFerguson;"500411108868775937";https://twitter.com/KalaMendoza/status/500411108868775937
lizzurd;2014-08-15 15:37;0;1;"Ron Johnson has my complete respect. I hope he runs for office. He had turned things around with respectful leadership. #Ferguson";St Louis, MO;;#Ferguson;"500411032662048772";https://twitter.com/lizzurd/status/500411032662048772
billkotsatos;2014-08-15 15:37;0;0;"The #QT parking lot transformed into a surface of remembrance for #MikeBrown #Ferguson pic.twitter.com/YaiIZUNtdY";Ferguson, MO;;#QT #MikeBrown #Ferguson;"500410959392165888";https://twitter.com/billkotsatos/status/500410959392165888
LKSHHLT;2014-08-15 15:33;0;0;"#Ferguson police did a horrible job of policing neighborhood after incident. -Lisa Bloom got it right @PoliticsNation";Old Jamestown, MO;@PoliticsNation;#Ferguson;"500409937600589824";https://twitter.com/LKSHHLT/status/500409937600589824
BoyerProperties;2014-08-15 15:27;0;0;"The truth. No one wants to be a police officer in #ferguson white or black. Blacks commit more crimes and are mistreated more. No respect!";St Peters, MO;;#ferguson;"500408414187847683";https://twitter.com/BoyerProperties/status/500408414187847683
KevinKellyUSA;2014-08-15 15:23;0;0;"The somber scene and street memorial where #mikebrown was shot and killed. #ferguson @Canfield Green… http:// instagram.com/p/rvE1vnODsf/";Ferguson, MO;@Canfield;#mikebrown #ferguson;"500407478707044352";https://twitter.com/KevinKellyUSA/status/500407478707044352
VictorBlackwell;2014-08-15 15:22;3;6;"Memorial at the spot where #MikeBrown was killed #Ferguson pic.twitter.com/iFHHB30UIY";Ferguson, MO;;#MikeBrown #Ferguson;"500407331147235329";https://twitter.com/VictorBlackwell/status/500407331147235329
VictorBlackwell;2014-08-15 15:18;3;2;"#ferguson market atty: hard drives of store's surveillance system have been subpoenaed by county authorities.";Ferguson, MO;;#ferguson;"500406159829135360";https://twitter.com/VictorBlackwell/status/500406159829135360
JrGothDetective;2014-08-15 15:18;1;0;"Pigs!! “ @billmaher : Wow just read that 80% of police officers are overweight. The fat blue line.” #Ferguson #fergusoncoverup";St Louis, MO;@billmaher;#Ferguson #fergusoncoverup;"500406139503538176";https://twitter.com/JrGothDetective/status/500406139503538176
stevegiegerich;2014-08-15 15:16;8;4;""We're here to work together," MSHP Capt. Ron Johnson reassures Adrian Hubbard of #Ferguson #MichaelBrown @stltoday pic.twitter.com/ECVxNMwpMp";Ferguson, MO;@stltoday;#Ferguson #MichaelBrown;"500405754898444288";https://twitter.com/stevegiegerich/status/500405754898444288
west_on;2014-08-15 15:16;1;2;"Crowd extremely supportive of Capt. Ron Johnson in front of quikstop, while bombarded by media a citizen ran into give him water #ferguson";Ferguson, MO;;#ferguson;"500405644714070016";https://twitter.com/west_on/status/500405644714070016
flatpickluvr1;2014-08-15 15:14;0;0;"@falfans Peaceful demonstrations, no more looting, but the Ferguson PD did something awful this am...";Concord, MO;@falfans;;"500405074808426496";https://twitter.com/flatpickluvr1/status/500405074808426496
PhotoBarlow;2014-08-15 15:13;0;0;"Going live soon on CBS Evening News from Ferguson , Mo. pic.twitter.com/cEkA8VhYkF";Jennings, MO;;;"500404901634379776";https://twitter.com/PhotoBarlow/status/500404901634379776
cbreezy8611;2014-08-15 15:05;0;0;"This case is full of lies! How was QT Ever placed in this mess?? They were at Ferguson Market! The… http:// instagram.com/p/rvCtyNKYiZ/";Ferguson, MO;;;"500402807103844352";https://twitter.com/cbreezy8611/status/500402807103844352
stevegiegerich;2014-08-15 15:04;14;7;"MSHP Capt. Ron Johnson hugging supporters on W Florissant. Asks for another night of comparatively peaceful dissent #Ferguson #MichaelBrown";Ferguson, MO;;#Ferguson #MichaelBrown;"500402762757459970";https://twitter.com/stevegiegerich/status/500402762757459970
Mnelms23;2014-08-15 15:04;0;0;"FUCK JON BELMAR #FERGUSON #MIKEBROWN";St Louis, MO;;#FERGUSON #MIKEBROWN;"500402706188492801";https://twitter.com/Mnelms23/status/500402706188492801
Mnelms23;2014-08-15 15:01;0;0;"This whole thing stinks. #Ferguson";St Louis, MO;;#Ferguson;"500401843369820160";https://twitter.com/Mnelms23/status/500401843369820160
VictorBlackwell;2014-08-15 14:57;17;7;"#Ferguson Market atty: store owners did not call police on 8/9. The call was made by a customer pic.twitter.com/0MxI5BJ7t9";Ferguson, MO;;#Ferguson;"500400820861800448";https://twitter.com/VictorBlackwell/status/500400820861800448
JohnHenryWUSA;2014-08-15 14:53;18;9;"Capt. Ron Johnson is here. Everyone here at the QT #ferguson flocked over to him instantly. pic.twitter.com/6BckfTdHGP";Ferguson, MO;;#ferguson;"500399787355963392";https://twitter.com/JohnHenryWUSA/status/500399787355963392
JrGothDetective;2014-08-15 14:52;0;1;"I wanna be in #Ferguson tonight for #MikeBrown !! #handsupdontshoot";St Louis, MO;;#Ferguson #MikeBrown #handsupdontshoot;"500399620414263296";https://twitter.com/JrGothDetective/status/500399620414263296
lisalynnwells;2014-08-15 14:51;0;0;"Seeing lots of #Missouri State troopers heading north on my commute home #Ferguson";Sunset Hills, MO;;#Missouri #Ferguson;"500399315425435648";https://twitter.com/lisalynnwells/status/500399315425435648
JohnBrase;2014-08-15 14:51;0;0;"Circular firing squad MT @alexheuer : Statemnt fr STL Cnty Police: @GovJayNixon put officers lives in danger #Ferguson pic.twitter.com/hCUA0UmK7m";St Louis, MO;@alexheuer @GovJayNixon;#Ferguson;"500399294315110402";https://twitter.com/JohnBrase/status/500399294315110402
zerobeat032;2014-08-15 14:39;0;1;"the more I hear about Ferguson police, the more disgusted I get.";University City, MO;;;"500396398450601984";https://twitter.com/zerobeat032/status/500396398450601984
annesofieNYC;2014-08-15 14:37;6;0;"Framme i Ferguson . Stödet för ihjälskjutna Michael Brown enormt – knappast mindre efter polisens uttalande idag. pic.twitter.com/VeRGmR4e9k";Ferguson, MO;;;"500395912649539585";https://twitter.com/annesofieNYC/status/500395912649539585
washmothirteen;2014-08-15 14:33;0;0;"Once science has its say, not matter the conclusion, we can't allow the progress of our city/county's dialog on race to backslide #Ferguson";St Louis, MO;;#Ferguson;"500394857131565058";https://twitter.com/washmothirteen/status/500394857131565058
bfreestlouis;2014-08-15 14:31;1;1;"#ferguson #mikebrown #ripmikebrown #justiceformikebrown #GroundZero #QuickTrip @QuikTrip http:// instagram.com/p/ru-5SouoLQ/";Ferguson, MO;@QuikTrip;#ferguson #mikebrown #ripmikebrown #justiceformikebrown #GroundZero #QuickTrip;"500394429497495552";https://twitter.com/bfreestlouis/status/500394429497495552
YoureWholeRTM;2014-08-15 14:30;0;1;"What the white bitch has to say about ferguson pic.twitter.com/fEINGz1WOp";Florissant, MO;;;"500394037845569538";https://twitter.com/YoureWholeRTM/status/500394037845569538
washmothirteen;2014-08-15 14:27;0;0;"national outlets can't even get the identity of the store that was allegedly robbed correct. QT on the brain, it's actually Ferguson MKT";St Louis, MO;;;"500393420880220161";https://twitter.com/washmothirteen/status/500393420880220161
jst_mani;2014-08-15 14:27;1;0;"#ferguson #peace #justiceformikebrown #justice #stl #missouri #handsup #blackexcellence @Ferguson ,… http:// instagram.com/p/ru-bIlxZFM/";Ferguson, MO;@Ferguson;#ferguson #peace #justiceformikebrown #justice #stl #missouri #handsup #blackexcellence;"500393370439909376";https://twitter.com/jst_mani/status/500393370439909376
VDCphotoNEWS;2014-08-15 14:18;1;0;"#Ferguson Hundreds of protestors are already in the streets. pic.twitter.com/Y0ULTZ9YId";Ferguson, MO;;#Ferguson;"500391123987070976";https://twitter.com/VDCphotoNEWS/status/500391123987070976
FrankLaddSTL;2014-08-15 14:17;2;0;""They're not involved in the investigation. You want to drag them into it, that's fine" @jaykanzler to reporter re owners of #Ferguson store";Olivette, MO;@jaykanzler;#Ferguson;"500390738320830465";https://twitter.com/FrankLaddSTL/status/500390738320830465
VDCphotoNEWS;2014-08-15 14:12;2;0;"#Ferguson Market & Liquor about to hand over hard drives with video footage. At least 18officers on scene. pic.twitter.com/RpfIoJYFuT";Ferguson, MO;;#Ferguson;"500389505187061760";https://twitter.com/VDCphotoNEWS/status/500389505187061760
Mnelms23;2014-08-15 14:10;0;0;"Whoever the fuck this is talking pissing me off all he saying is "I don't know" well the fuck do you do #Ferguson #MikeBrown";St Louis, MO;;#Ferguson #MikeBrown;"500389211292192768";https://twitter.com/Mnelms23/status/500389211292192768
HeatherT2311;2014-08-15 14:10;0;0;"#MikeBrown 's family was selfless enough to call a press conference asking for peace after his character was maligned #Letthatsinkin#Ferguson";Florissant, MO;;#MikeBrown #Letthatsinkin #Ferguson;"500389175586074625";https://twitter.com/HeatherT2311/status/500389175586074625
stevegiegerich;2014-08-15 14:10;3;1;"Attorney Jay Kanzler representing owners of #Ferguson Market over 75 members of media #MichaelBrown pic.twitter.com/I8EoIxcXm2";Ferguson, MO;;#Ferguson #MichaelBrown;"500389158234648577";https://twitter.com/stevegiegerich/status/500389158234648577
hmoore013;2014-08-15 14:09;0;0;"@STLAbuBadu DWilson lives in Crestwood Nothing wrong with that But why can't #Ferguson have officers from the community Same need in #stl";University City, MO;@STLAbuBadu;#Ferguson #stl;"500388770227580928";https://twitter.com/hmoore013/status/500388770227580928
FrankLaddSTL;2014-08-15 14:07;2;0;"Owner's of store have hired @jaykanzler to represent them. He says owner didn't call police, another customer did on #MikeBrown #Ferguson";Olivette, MO;@jaykanzler;#MikeBrown #Ferguson;"500388348955869185";https://twitter.com/FrankLaddSTL/status/500388348955869185
BishopZTDavis;2014-08-15 14:06;0;0;"We pray for continuous calm in Ferguson !";St Louis, MO;;;"500387987717640195";https://twitter.com/BishopZTDavis/status/500387987717640195
VDCphotoNEWS;2014-08-15 14:04;0;0;"#Ferguson Press release regarding warrant for hard drive. pic.twitter.com/H3ey4KEFMD";Ferguson, MO;;#Ferguson;"500387641385164800";https://twitter.com/VDCphotoNEWS/status/500387641385164800
FrankLaddSTL;2014-08-15 14:03;1;0;"Family urged attorneys to address crowd and public to plead for continued "peace" #Ferguson";Olivette, MO;;#Ferguson;"500387436136894465";https://twitter.com/FrankLaddSTL/status/500387436136894465
FrankLaddSTL;2014-08-15 14:02;10;7;"Family attorney for #MikeBrown says "it appears to be him" in convenience store robbery tape released today by #Ferguson Chief Jackson";Olivette, MO;;#MikeBrown #Ferguson;"500386976185331712";https://twitter.com/FrankLaddSTL/status/500386976185331712
FrankLaddSTL;2014-08-15 13:58;0;1;"Release of #Ferguson tape of #MikeBrown was "smoke & mirrors to divert attention" from shooting says cousin. pic.twitter.com/5nk2UmEtGF";Olivette, MO;;#Ferguson #MikeBrown;"500386133897785344";https://twitter.com/FrankLaddSTL/status/500386133897785344
FrankLaddSTL;2014-08-15 13:56;0;1;"He is reading "The Bible Promise Book" & appears to be very proud of that & wants TV to know. #Ferguson #MikeBrown pic.twitter.com/fSKhWdqH4T";Olivette, MO;;#Ferguson #MikeBrown;"500385520334012416";https://twitter.com/FrankLaddSTL/status/500385520334012416
west_on;2014-08-15 13:54;1;0;"“ + Nathan Weber! @GregDybec : @elitedaily on the ground in #ferguson . Photos by @west_on http:// elitedai.ly/1pxZ7we ”";Ferguson, MO;@GregDybec @elitedaily @west_on;#ferguson;"500385028724232193";https://twitter.com/west_on/status/500385028724232193
neiLmunshi;2014-08-15 13:54;0;0;"#MikeBrown family atty says #ferguson police decision to release video at same time as officer name was "strategic"";Ferguson, MO;;#MikeBrown #ferguson;"500385021816221698";https://twitter.com/neiLmunshi/status/500385021816221698
VDCphotoNEWS;2014-08-15 13:54;0;0;"#Ferguson press conference by family. pic.twitter.com/XtH6lSxw1P";Ferguson, MO;;#Ferguson;"500384976177602564";https://twitter.com/VDCphotoNEWS/status/500384976177602564
LKSHHLT;2014-08-15 13:52;0;0;"Daryl Parks keeps it real. "Yes it appears to be him ( #MikeBrown )." #HandsUp means surrender universally. Now #Ferguson police own your sh*t";Creve Coeur, MO;;#MikeBrown #HandsUp #Ferguson;"500384503009792003";https://twitter.com/LKSHHLT/status/500384503009792003
sierramike320;2014-08-15 13:50;0;0;"Distance from qt and ferguson pd pic.twitter.com/gXSavbSoDK";Dellwood, MO;;;"500384144158126080";https://twitter.com/sierramike320/status/500384144158126080
VictorBlackwell;2014-08-15 13:50;4;2;"Missouri St. Highway Patrol Capt Johnson has just arrived at #Ferguson Market with 7 additional troopers pic.twitter.com/zrQLGKRNbi";Ferguson, MO;;#Ferguson;"500384085244932096";https://twitter.com/VictorBlackwell/status/500384085244932096
FrankLaddSTL;2014-08-15 13:48;0;0;"Heck no, he won't go. Is he getting better light over there now? #MikeBrown #Ferguson #bookreader #spectacle pic.twitter.com/MeHfaJIexM";Olivette, MO;;#MikeBrown #Ferguson #bookreader #spectacle;"500383533001494528";https://twitter.com/FrankLaddSTL/status/500383533001494528
FrankLaddSTL;2014-08-15 13:46;0;0;"Other attorney has book reader move. #Ferguson #MikeBrown pic.twitter.com/Lh21BTFzZD";Olivette, MO;;#Ferguson #MikeBrown;"500383036215554048";https://twitter.com/FrankLaddSTL/status/500383036215554048
KCaulderwood;2014-08-15 13:46;7;0;"Andriea Pleas shows rubber bullets found in her front yard. Her 3 year old nephew called them firecrackers. #ferguson pic.twitter.com/pRd3cCnJQQ";Ferguson, MO;;#ferguson;"500382925704011776";https://twitter.com/KCaulderwood/status/500382925704011776
1740testore;2014-08-15 13:40;1;1;"@edreggi A few of us moms will be in Ferguson tomorrow AM to see if we can help and support the community.";Olivette, MO;@edreggi;;"500381456716161025";https://twitter.com/1740testore/status/500381456716161025
AlanDicken1;2014-08-15 13:38;3;4;"Writing down contact info in case of arrest. Not planning to be arrested, but prepared to be. #Ferguson #HandsUp pic.twitter.com/vxUNFbTpta";Ferguson, MO;;#Ferguson #HandsUp;"500381125781757952";https://twitter.com/AlanDicken1/status/500381125781757952
KCaulderwood;2014-08-15 13:33;1;0;""I was supposed to graduate today, but it got cancelled," said Barbara Buress, will protest in Ferguson all night. pic.twitter.com/S5HuyTfmc5";Ferguson, MO;;;"500379695242678272";https://twitter.com/KCaulderwood/status/500379695242678272
MarkHubbard15;2014-08-15 13:31;0;1;"@NBCNews @bannerite Ferguson police trying to do character assignation. It won't work.";Chesterfield, MO;@NBCNews @bannerite;;"500379329616818176";https://twitter.com/MarkHubbard15/status/500379329616818176
sierramike320;2014-08-15 13:28;0;0;"Getting to work @OpFerguson #Ferguson pic.twitter.com/M5hN7lQJAg";Ferguson, MO;@OpFerguson;#Ferguson;"500378556627963904";https://twitter.com/sierramike320/status/500378556627963904
sierramike320;2014-08-15 13:25;0;0;"#Ferguson @OpFerguson #majorrobinson pic.twitter.com/6ZcSEP3TeV";Ferguson, MO;@OpFerguson;#Ferguson #majorrobinson;"500377872599879680";https://twitter.com/sierramike320/status/500377872599879680
stevegiegerich;2014-08-15 13:23;4;1;"Years of mistreatment leads to conclusion #Ferguson PD account of #MichaelBrown shooting has "no credibility at all." - Champayne Sims";Ferguson, MO;;#Ferguson #MichaelBrown;"500377233677373440";https://twitter.com/stevegiegerich/status/500377233677373440
MarkReardonKMOX;2014-08-15 13:21;3;7;"Live from #Ferguson -- @AntonioFrench next. pic.twitter.com/TeFAW3S5Lx";Ferguson, MO;@AntonioFrench;#Ferguson;"500376753446346753";https://twitter.com/MarkReardonKMOX/status/500376753446346753
KCaulderwood;2014-08-15 13:19;13;6;""It's like a slap in the face," -- Bryant Stewart, 24 of #Ferguson police chief changing his story. pic.twitter.com/FcEcT3uapr";Ferguson, MO;;#Ferguson;"500376129350270978";https://twitter.com/KCaulderwood/status/500376129350270978
FrankLaddSTL;2014-08-15 13:15;1;0;"@andystrickland oddly enough #Ferguson was given them in a federal grant. They are sitting on a shelf waiting for $$ for the installation";Olivette, MO;@andystrickland;#Ferguson;"500375325499752449";https://twitter.com/FrankLaddSTL/status/500375325499752449
VictorBlackwell;2014-08-15 13:13;11;4;"When I asked a #Ferguson Market worker why the police were here - he shrugged and said ' they must have needed something from the store.'";Ferguson, MO;;#Ferguson;"500374697713086466";https://twitter.com/VictorBlackwell/status/500374697713086466
VictorBlackwell;2014-08-15 13:11;3;3;"#Ferguson Market's atty says he'll speak when 'the police are done.' No time line given.";Ferguson, MO;;#Ferguson;"500374312655020032";https://twitter.com/VictorBlackwell/status/500374312655020032
TomBeckerle;2014-08-15 13:11;0;1;"#Ferguson police chief said the officer didn't know about the robbery, but they released the robbery video? #morons";St Peters, MO;;#Ferguson #morons;"500374128244064256";https://twitter.com/TomBeckerle/status/500374128244064256
VictorBlackwell;2014-08-15 13:09;4;5;"#Ferguson Market's atty Jay Kanzler asks media to 'give them space. They're trying to do business' pic.twitter.com/nPKsxJxRY0";Ferguson, MO;;#Ferguson;"500373821514592257";https://twitter.com/VictorBlackwell/status/500373821514592257
west_on;2014-08-15 13:08;1;1;"Jeremiah breaks down the snacks he used to get at quiktrip before it got burnt down. #Ferguson https:// vine.co/v/MY39wmw2zAp";Ferguson, MO;;#Ferguson;"500373572226138113";https://twitter.com/west_on/status/500373572226138113
VictorBlackwell;2014-08-15 13:06;6;1;"customer says to #Ferguson Market worker 'it'll be okay (and uses worker's name)'. worker responds: 'shh, you're saying too much!'";Ferguson, MO;;#Ferguson;"500373104896786432";https://twitter.com/VictorBlackwell/status/500373104896786432
VictorBlackwell;2014-08-15 13:01;7;6;"#ferguson market - boarded up. Owner says it's a precaution after the QT fire 'just to be safe' pic.twitter.com/oePsATjM63";Ferguson, MO;;#ferguson;"500371690975940608";https://twitter.com/VictorBlackwell/status/500371690975940608
west_on;2014-08-15 13:00;2;2;"At ferguson market and liquor https:// vine.co/v/MYLrXjJ6K1P";Ferguson, MO;;;"500371359353274368";https://twitter.com/west_on/status/500371359353274368
VictorBlackwell;2014-08-15 12:59;18;5;"5 officers inside #Ferguson market - 3 outside. Owner has called attorney. Atty says he'll make statement soon. pic.twitter.com/vpKWsti6RX";Ferguson, MO;;#Ferguson;"500371170563473408";https://twitter.com/VictorBlackwell/status/500371170563473408
PaulDetrick;2014-08-15 12:57;1;2;"Girl writes with chalk in the burned out gas station parking lot in #Ferguson today at #MichaelBrown protest. pic.twitter.com/AUhLgaBuKs";Ferguson, MO;;#Ferguson #MichaelBrown;"500370696670019584";https://twitter.com/PaulDetrick/status/500370696670019584
Jamoca1901Erica;2014-08-15 12:54;0;0;"Please know the Darren Wilson from ST.LOUIS PD. Is not the cop,its the Darren Wilson from the Ferguson PD . two totally different people.";Berkeley, MO;;;"500370034825240577";https://twitter.com/Jamoca1901Erica/status/500370034825240577
Budrweber;2014-08-15 12:53;0;0;"I'm at Ferguson , MO - @fergusonscoop in Ferguson , MO https://www. swarmapp.com/budrweber/chec kin/53ee6526498ef5551889db63?s=OItxEtEYmwKe2GdPoFS7vftAZCI&ref=tw …";Ferguson, MO;@fergusonscoop;;"500369629219667969";https://twitter.com/Budrweber/status/500369629219667969
PaulDetrick;2014-08-15 12:52;1;1;""Come save us @BarackObama . We don't feel safe," says one black protestor in #Ferguson at #MichaelBrown protest. pic.twitter.com/933lgyRN8G";Ferguson, MO;@BarackObama;#Ferguson #MichaelBrown;"500369397169786882";https://twitter.com/PaulDetrick/status/500369397169786882
PaulDetrick;2014-08-15 12:50;1;1;""This is not a black or white issue," says one protestor. @reason #Ferguson #MichaelBrown pic.twitter.com/zSLRQmOZkb";Ferguson, MO;@reason;#Ferguson #MichaelBrown;"500368831001690112";https://twitter.com/PaulDetrick/status/500368831001690112
stevegiegerich;2014-08-15 12:49;5;3;"Protester -"A white cop & snarling German Shepherd in black comnty = going into a Jewish comnty with a brown shirt & swastika" #Ferguson";Ferguson, MO;;#Ferguson;"500368824349499392";https://twitter.com/stevegiegerich/status/500368824349499392
lovenme82;2014-08-15 12:47;0;1;"I'm gld they fukn up on they on! If ths cop gt off they thnk thm ppl riot nd lootd Ferguson they gne burn da city dwn! #JusticeForMikeBrown";University City, MO;;#JusticeForMikeBrown;"500368247078653952";https://twitter.com/lovenme82/status/500368247078653952
