username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
topix_nyc;2011-10-26 23:18;0;0;"Occupy Wall Street solidarity march results in arrests, violence: A march near City Hall turned violent after Oc... http:// bit.ly/s4HD2p";;;;"129441916466110464";https://twitter.com/topix_nyc/status/129441916466110464
topix_ny;2011-10-26 23:03;0;0;"Occupy Wall Street solidarity march results in arrests, violence - http:// bit.ly/v9BIVq #Manhattan #NewYork";;;#Manhattan #NewYork;"129438023292166145";https://twitter.com/topix_ny/status/129438023292166145
10038;2011-10-26 22:46;0;0;"Occupy Wall Street, 6 Weeks Later http:// bit.ly/sSLvjy via http:// outside.in/10038";;;;"129433830447775745";https://twitter.com/10038/status/129433830447775745
thomasmonopoly;2011-10-26 21:24;0;0;"We "carried an orange net" cuz we took it from them. “ @NYTMetro : Occupy Wall Street March to Support Oakland Protests http:// nyti.ms/uVybWT ”";;@NYTMetro;;"129413237153333249";https://twitter.com/thomasmonopoly/status/129413237153333249
11217;2011-10-26 21:20;0;0;"POLL: Has Occupy Wall Street Gone Mainstream? http:// bit.ly/vOg7C7 via http:// outside.in/11217";;;;"129412148668542977";https://twitter.com/11217/status/129412148668542977
SammieClipper;2011-10-26 21:16;0;0;"Before you #occupy anything. #occupywisdom #occupypurpose";;;#occupy #occupywisdom #occupypurpose;"129411000091947008";https://twitter.com/SammieClipper/status/129411000091947008
mbytz;2011-10-26 20:35;0;0;"RT @ComfortablySmug RT @ZH_Crown : Occupy nitwits banging on doors now. But if the police arrest them, it'll be the police's fault.";;@ComfortablySmug @ZH_Crown;;"129400728908349441";https://twitter.com/mbytz/status/129400728908349441
InUrDreamzz;2011-10-26 20:10;0;0;"Word.....u saw California's? @aMooka_9: Damn wall street protest is serious I understand doe..”";;@aMooka_9;;"129394481127632896";https://twitter.com/InUrDreamzz/status/129394481127632896
Fly_Gordo;2011-10-26 20:06;0;0;"Idiots " @SozeSays : Occupy wall street participants are getting beat by NYPD and arrested. Thats how u wanna spend ur day? cool"";;@SozeSays;;"129393444018860032";https://twitter.com/Fly_Gordo/status/129393444018860032
paulrkleinman;2011-10-26 20:04;0;0;"The hippies occupy union square. #dirtyhippies pic.twitter.com/vNQHKfIF";;;#dirtyhippies;"129393044452679680";https://twitter.com/paulrkleinman/status/129393044452679680
Jewyorican;2011-10-26 19:59;0;0;"“ @theBravest : NYPD making arrests in Occupy NY WATCHLIVE NOW: http:// emergencystream.com/video_streams/ NY/NYC5.html … ” #OWS";;@theBravest;#OWS;"129391656175804416";https://twitter.com/Jewyorican/status/129391656175804416
Jeffreyw5000;2011-10-26 19:44;0;0;"@steeplephil MEF?!! One can occupy tempos and wall street!! Epic training partners ftmfw?!";;@steeplephil;;"129387923337527297";https://twitter.com/Jeffreyw5000/status/129387923337527297
SBOrtiz;2011-10-26 19:33;1;0;"Lol only in New York. Occupy Wall Street interrupts shooting of Gossip Girl #ilovethiscity";;;#ilovethiscity;"129385311586365442";https://twitter.com/SBOrtiz/status/129385311586365442
andreplaut;2011-10-26 19:28;0;0;"I'm at Bare Burger, and Occupy Wall Street just passed by. Helicopters and Cops everywhere. They're marching to Washington Sq Park. #OWS";;;#OWS;"129384023180050432";https://twitter.com/andreplaut/status/129384023180050432
DaniDur;2011-10-26 19:21;0;0;"Occupy wall street is moving north on broadway !!! Choppers and cops are looking to them Things are getting stronger";;;;"129382272058142720";https://twitter.com/DaniDur/status/129382272058142720
AliMarieNYC;2011-10-26 19:08;0;0;"Sigh @rorschachex @melsknees “Live video: ' Occupy ' protesters in NY are marching toward City Hall in solidarity with ' Occupy Oakland";;@rorschachex @melsknees;;"129378940790906880";https://twitter.com/AliMarieNYC/status/129378940790906880
GladysSandoval;2011-10-26 19:02;0;0;"Screening GRASSROOTS, what was supposed 2 b the film Q&A, became a piggyback of the Occupy movement. Fun movie abou... http:// 4sq.com/sH7Cjo";;;;"129377414462713858";https://twitter.com/GladysSandoval/status/129377414462713858
NKBailly;2011-10-26 18:40;0;0;"watching Escape From LA; it's just like #occupy !";;;#occupy;"129371869714448384";https://twitter.com/NKBailly/status/129371869714448384
TMSchoenberger;2011-10-26 18:36;0;0;"@mattmiller1973 Irish bartnder pulls out paddle and yells "don't occupy my bar!" Guess the ties, cuff links and C-notes gave us away! #luv1 %";;@mattmiller1973;#luv1;"129370971751727105";https://twitter.com/TMSchoenberger/status/129370971751727105
Buddhagem;2011-10-26 18:10;0;0;"Solidarity with Occupy Oakland #occupywallstreet pic.twitter.com/4hH4Tf3D";;;#occupywallstreet;"129364353475551232";https://twitter.com/Buddhagem/status/129364353475551232
MarciRobin;2011-10-26 17:58;0;0;"Occupy Billabong! #OWS @SOHO NYC http:// instagr.am/p/Rk_dB/";;@SOHO;#OWS;"129361265251454976";https://twitter.com/MarciRobin/status/129361265251454976
photojoseph;2011-10-26 17:57;0;1;"@LuxuryTravelMom here for the Photo Plus expo. Will try to get to the Occupy to shoot it, probably on Friday.";;@LuxuryTravelMom;;"129360994408464384";https://twitter.com/photojoseph/status/129360994408464384
wysk01;2011-10-26 17:52;0;0;"Video: Calm After Occupy Protestors, Police Clash http:// bit.ly/w4VIWZ";;;;"129359860507754497";https://twitter.com/wysk01/status/129359860507754497
Pkriegs25;2011-10-26 17:17;0;0;"This is reassuring. RT " Occupy WS protester: “I don’t know, man. I’m just here holding signs..I don’t have a job, so this is my job today.”";;;;"129350974996353024";https://twitter.com/Pkriegs25/status/129350974996353024
HaZIsM;2011-10-26 16:48;0;0;"I'm at Gramercy Theatre for New New York Occupy All Streets (127 E 23rd St, btw Park & Lexington, New York) http:// 4sq.com/uLyNis";;;;"129343675556831232";https://twitter.com/HaZIsM/status/129343675556831232
mseanmcgee;2011-10-26 16:44;1;0;"At Occupy Wall Street in NYC tonight...simply for the entertainment value. If u like to people watch, It's better than an intrntnl airport.";;;;"129342788583174144";https://twitter.com/mseanmcgee/status/129342788583174144
Clarknt67;2011-10-26 16:24;2;0;"Shit's about to get real, 1% RT @DangrusDana : Veteran Olsen Could Be The 1st Person To Die At #OccupyWallStreet Protest http://www. businessinsider.com/this-veteran-c ould-be-the-first-person-to-die-at-a-wall-street-protest-2011-10?utm_source=twbutton&utm_medium=social&utm_campaign=clusterstock …";;@DangrusDana;#OccupyWallStreet;"129337524547096577";https://twitter.com/Clarknt67/status/129337524547096577
tennisjun;2011-10-26 16:05;0;0;"Occupy New York! @Urban Outfitters http:// instagr.am/p/RkU0k/";;@Urban;;"129332972410253312";https://twitter.com/tennisjun/status/129332972410253312
eamondowney;2011-10-26 15:27;0;0;"Occupy Wall Street, sure, but not my way to class.";;;;"129323178920128512";https://twitter.com/eamondowney/status/129323178920128512
gregory;2011-10-26 15:24;0;1;"Occupy @Semel 's Birthday (@Bleecker Street Bar w/ 2 others) http:// 4sq.com/rtFwfX";;@Semel @Bleecker;;"129322571857526785";https://twitter.com/gregory/status/129322571857526785
seanmichael2007;2011-10-26 15:22;0;0;"I hope more people will come on out and support of the occupy Wall Street movement so that we can let the banks know and Wall Street know.";;;;"129321957182291968";https://twitter.com/seanmichael2007/status/129321957182291968
NJDG;2011-10-26 15:03;1;0;"Occupy uniqlo";;;;"129317358203453440";https://twitter.com/NJDG/status/129317358203453440
Galluppo;2011-10-26 14:39;0;0;"Occupy SoHo??? pic.twitter.com/RYKjszY";;;;"129311288814878720";https://twitter.com/Galluppo/status/129311288814878720
oj_danseur;2011-10-26 13:27;0;0;"#ows protest @Liberty Plaza http:// instagr.am/p/RjYuo/";;@Liberty;#ows;"129292969630121984";https://twitter.com/oj_danseur/status/129292969630121984
ericgrant;2011-10-26 13:13;0;0;"Occupy Wall Street and the Pope Agree: It's Time to Tax Speculators #tcot #OWS #p2 #teaparty thenat.in/uaWrwz";;;#tcot #OWS #p2 #teaparty;"129289521798987776";https://twitter.com/ericgrant/status/129289521798987776
erikaherzog;2011-10-26 12:38;0;0;"@helrond archival collecting documenting Occupy movement apparently pretty decentralized, which seems appropriate. maybe @NYTM could help?";;@helrond @NYTM;;"129280750171340800";https://twitter.com/erikaherzog/status/129280750171340800
VictoriaMia;2011-10-26 12:36;0;0;"In 2009, more than 850 businesses and trade groups paid lobbyists 1.3 Bil to fight financial reform. —Nov '11 Vanity Fair. #occupy them all.";;;#occupy;"129280245676253184";https://twitter.com/VictoriaMia/status/129280245676253184
kwasibunsie;2011-10-26 12:00;0;0;"@koush From what I've seen, they're no better than the Tea Party. #Occupy has a lot of their facts wrong and make #Liberals look like asses.";;@koush;#Occupy #Liberals;"129271153129828352";https://twitter.com/kwasibunsie/status/129271153129828352
kwasibunsie;2011-10-26 11:57;0;0;"@koush Well what do any of these #occupy people do? Their website offers little info and the face of leadership is not really established.";;@koush;#occupy;"129270328059899904";https://twitter.com/kwasibunsie/status/129270328059899904
11101;2011-10-26 11:17;0;0;"Occupy Wall Street Gets A Vote Of Approval And A Warning http:// bit.ly/udncth via http:// outside.in/11101";;;;"129260384732450816";https://twitter.com/11101/status/129260384732450816
joshuacstephens;2011-10-26 09:46;0;0;"RT @Brokelyn : It's potluck democracy at Occupy Brooklyn general assembly meeting tomorrow http:// bit.ly/vq4FbJ #fb";;@Brokelyn;#fb;"129237392275152897";https://twitter.com/joshuacstephens/status/129237392275152897
leonardzelig;2011-10-26 09:40;0;0;"Occupy Wall Street Spawns New I'm Getting Arrested App http:// goo.gl/uvkKq #OWS #the99 %";;;#OWS #the99;"129235961258315776";https://twitter.com/leonardzelig/status/129235961258315776
topix_nj;2011-10-26 09:10;0;0;"Verride Gffrard, Occupy Wall Street Protester: 'Once You've Lost Your Job, You Lose Your Self-Esteem' - http:// bit.ly/uLjJcf #Newark";;;#Newark;"129228529157148672";https://twitter.com/topix_nj/status/129228529157148672
mmelion;2011-10-26 08:36;0;0;"" @NickKristof : The scenes from tear gassing of Occupy #Oakland truly are wild: http:// nyti.ms/uUNMWi "";;@NickKristof;#Oakland;"129219928740990976";https://twitter.com/mmelion/status/129219928740990976
veggiekevin;2011-10-26 07:32;0;0;"justin's wearin' flip flops and there are Occupy Wallstreet signs in here... (@Gallery 69) http:// 4sq.com/sOlhGe";;@Gallery;;"129203808445272064";https://twitter.com/veggiekevin/status/129203808445272064
NasJab;2011-10-26 01:21;0;0;"@randatoukan good...Yourself ? El 3alam mashgoule be occupy wall st ma3 ino 66% agree with reforms the movement has no direction.";;@randatoukan;;"129110366214045696";https://twitter.com/NasJab/status/129110366214045696
BROYUMAD;2011-10-26 01:21;0;0;"#OccupyOakland why protest In an area with a bunch of trigger happy pigs?";;;#OccupyOakland;"129110294013292544";https://twitter.com/BROYUMAD/status/129110294013292544
11430;2011-10-25 22:19;0;0;"Occupy Wall Street: the missing demographic http:// bit.ly/voiu8c via http:// outside.in/11430";;;;"129064569736925184";https://twitter.com/11430/status/129064569736925184
rodicka;2011-10-25 21:34;1;0;"@stephlauren asks a spot-on question about #occupy as a meme at tonights #cmmeetup #occu @Union Square Ventures http:// instagr.am/p/RfIeo/";;@stephlauren @Union;#occupy #cmmeetup #occu;"129053304062877696";https://twitter.com/rodicka/status/129053304062877696
younglucas;2011-10-25 21:33;0;0;"Is there some craziness going on at Oakland Occupy protest right now??? I was lookin at JFK quotes and saw Roseanne Barr tellin it •_• srsly";;;;"129053111305256960";https://twitter.com/younglucas/status/129053111305256960
samparadise;2011-10-25 21:23;0;0;"@stevem1191 you love this occupy stuff!";;@stevem1191;;"129050615748894722";https://twitter.com/samparadise/status/129050615748894722
nr;2011-10-25 20:38;0;0;"@BenDoernberg I agree, man. I fully support occupy because at this point, it's really all we can do.";;@BenDoernberg;;"129039266205540354";https://twitter.com/nr/status/129039266205540354
Kingpenguinrock;2011-10-25 20:31;0;0;"Occupy the Board Room Balloons. #OccupyWallStreet http:// yfrog.com/5ozi2az";;;#OccupyWallStreet;"129037332165820416";https://twitter.com/Kingpenguinrock/status/129037332165820416
colinjones;2011-10-25 20:09;0;0;"RT @SFNick : BART says they have closed 12th Station in Oakland due to protest . #occupyoakland";;@SFNick;#occupyoakland;"129031957190418433";https://twitter.com/colinjones/status/129031957190418433
colinjones;2011-10-25 19:50;1;0;"RT @EastBayExpress : Tear gas fired into crowd. #occupy oakland";;@EastBayExpress;#occupy;"129027072973733889";https://twitter.com/colinjones/status/129027072973733889
the59thStBridge;2011-10-25 19:41;0;0;"Just got a Meetup invite for an " Occupy Istanbul" group. Innnnteresting.";;;;"129024799845515264";https://twitter.com/the59thStBridge/status/129024799845515264
colinjones;2011-10-25 19:24;1;0;"RT @weeddude : SKY7 OVER ' OCCUPY OAKLAND' MARCH http:// goo.gl/PQDxU (Video) #OccupyOakland @OccupyOakland";;@weeddude @OccupyOakland;#OccupyOakland;"129020569055281152";https://twitter.com/colinjones/status/129020569055281152
11101;2011-10-25 19:16;0;0;"Occupy Wall Street’s Drum Circle Appeals to Community Board For Longer Jam Sessions http:// bit.ly/rRsmCI via http:// outside.in/11101";;;;"129018514093768705";https://twitter.com/11101/status/129018514093768705
10009;2011-10-25 19:16;0;0;"Occupy Wall Street: the missing demographic http:// bit.ly/vr8Sbj via http:// outside.in/10009";;;;"129018498163810304";https://twitter.com/10009/status/129018498163810304
10038;2011-10-25 19:16;0;0;"Occupy Wall Street Forces Farmers’ Market Out of Zuccotti Park http:// bit.ly/vsVrYe via http:// outside.in/10038";;;;"129018494112112640";https://twitter.com/10038/status/129018494112112640
tummler10;2011-10-25 18:07;0;0;"Thx 4 Context: “ @ProPublica : Before #OWS , Israelis pitched tents on Rothschild Boulevard to protest the cost of rent: http:// bit.ly/sUuvdd ”";;@ProPublica;#OWS;"129001195745456128";https://twitter.com/tummler10/status/129001195745456128
JeffreyCampagna;2011-10-25 17:37;0;0;"Don King at occupy wall street #ows pic.twitter.com/nFcSmNby";;;#ows;"128993549168545792";https://twitter.com/JeffreyCampagna/status/128993549168545792
stanmichaelbash;2011-10-25 16:21;0;0;"#cmmeetup - talking social, occupy ws, and poli. (@Union Square Ventures w/ @kratzpr @jpedde @stephlauren ) http:// 4sq.com/rQILHf";;@Union @kratzpr @jpedde @stephlauren;#cmmeetup;"128974399054426112";https://twitter.com/stanmichaelbash/status/128974399054426112
lilGronberg;2011-10-25 16:11;0;0;"Time for #cmmeetup : Politics, Occupy Wall Street, Community: Role of Social in Changing the World! http:// 4sq.com/v8O5th";;;#cmmeetup;"128971881805135872";https://twitter.com/lilGronberg/status/128971881805135872
rvbaars;2011-10-25 16:04;0;0;"#michaelmore in NY. #wallstreet #occupy pic.twitter.com/rHliEiFu";;;#michaelmore #wallstreet #occupy;"128970150337708032";https://twitter.com/rvbaars/status/128970150337708032
coldmilk;2011-10-25 14:57;0;0;"The protest , definitely -- RT @DavidJCervi : @coldmilk Which has more onlookers, #OccupyWallStreet or One World Trade Center?";;@DavidJCervi @coldmilk;#OccupyWallStreet;"128953349704925185";https://twitter.com/coldmilk/status/128953349704925185
HeavyHittas;2011-10-25 14:16;0;0;"Occupy Wall Street through Ian Reid's lense: http:// vimeo.com/30822948";;;;"128943068425633793";https://twitter.com/HeavyHittas/status/128943068425633793
ReelRose;2011-10-25 14:07;0;0;"" @SgtShamarThomas : I favorited a @YouTube video http:// youtu.be/DJ22XdIYqjE?a Sgt Shamar Thomas OCCUPY WALL STREET INTERVIEW w/ SWAY IN T":-)";;@SgtShamarThomas @YouTube;;"128940683468881920";https://twitter.com/ReelRose/status/128940683468881920
MemosWorld;2011-10-25 11:31;0;0;"Awesome @brucewagner In Albany, police DEFIED orders from Governor & Mayor to arrest the Occupy Albany protesters! http:// goo.gl/swfPE #ows";;@brucewagner;#ows;"128901449429159936";https://twitter.com/MemosWorld/status/128901449429159936
Joseph_KP;2011-10-25 11:00;0;0;"In light of the ongoing NBA lockout, we should occupy Madison Square Garden in protest . The acronym? #OMG";;;#OMG;"128893629086445568";https://twitter.com/Joseph_KP/status/128893629086445568
mcmullenrich;2011-10-25 10:11;0;0;"haha...“ @PrestonRagsdale : Occupy Jupiter!! http:// yfrog.com/g0bnqqjj ”";;@PrestonRagsdale;;"128881409929641984";https://twitter.com/mcmullenrich/status/128881409929641984
ATfiles;2011-10-25 08:53;0;0;"" @SenatorSanders : Today, the richest 400 American families own more wealth than the bottom 150 million Americans. #ows #occupy "";;@SenatorSanders;#ows #occupy;"128861811356352512";https://twitter.com/ATfiles/status/128861811356352512
Andygyrl;2011-10-25 06:42;0;0;"" @wiljago : Many of us are being held in downtown Oakland. Protest & call Mayor Quan to show #solidarity . #occupyoakland #ows "";;@wiljago;#solidarity #occupyoakland #ows;"128828788950827008";https://twitter.com/Andygyrl/status/128828788950827008
MemosWorld;2011-10-25 05:41;0;0;"#Occupy Oakland was forcibly cleared out by police at 5am Pacific. Any details? #ows";;;#Occupy #ows;"128813443963822080";https://twitter.com/MemosWorld/status/128813443963822080
aliemzzz;2011-10-25 05:36;0;0;"occupy pumpkin patch";;;;"128812238936084480";https://twitter.com/aliemzzz/status/128812238936084480
Andygyrl;2011-10-25 05:25;0;0;"Tell Mayor Bloomberg/NYPD stop using Horses @peaceful protests/ Occupy Wall St. http://www. thepetitionsite.com/takeaction/508 /514/976/?z00m=20099498#next_action …";;@peaceful;#next_action;"128809483894923264";https://twitter.com/Andygyrl/status/128809483894923264
topix_ny;2011-10-25 01:49;0;0;"Prosecutors offer to toss Occupy Wall St. protesters' arrests . . . but there's a catch - http:// bit.ly/uWLZfy #Manhattan #NewYork";;;#Manhattan #NewYork;"128755014960291841";https://twitter.com/topix_ny/status/128755014960291841
wysk01;2011-10-25 00:08;0;0;"Video: Celebrities Speak Out on ' Occupy Wall Street' http:// bit.ly/si27Db";;;;"128729650812829696";https://twitter.com/wysk01/status/128729650812829696
10013;2011-10-24 22:30;0;0;"Occupy Wall Street Splinter Group Occupies Art Gallery http:// bit.ly/sDwgxD via http:// outside.in/10013";;;;"128705074800238592";https://twitter.com/10013/status/128705074800238592
10038;2011-10-24 22:30;0;0;"MTV to Air Special on Occupy Wall Street http:// bit.ly/tsibE5 via http:// outside.in/10038";;;;"128705073688743936";https://twitter.com/10038/status/128705073688743936
10038;2011-10-24 22:30;0;0;"Occupy Wall Street Splinter Group Occupies Art Gallery http:// bit.ly/sb9B6b via http:// outside.in/10038";;;;"128705069939036160";https://twitter.com/10038/status/128705069939036160
nonlinear;2011-10-24 22:13;0;0;"Occupy ! PDF magazine http://www. nplusonemag.com/OCCUPY_OWSgaze tte.pdf …";;;;"128700739982856192";https://twitter.com/nonlinear/status/128700739982856192
EricWilzon;2011-10-24 17:44;0;0;"@Yeti_Smasher if eating pizza is peaceful protest , consider me Gandhi.";;@Yeti_Smasher;;"128632897774161921";https://twitter.com/EricWilzon/status/128632897774161921
BLACKtheMAMBA;2011-10-24 17:20;0;0;"@IHeartKiki jk. But I need to check that shit out. Protest som'n.";;@IHeartKiki;;"128626972644478977";https://twitter.com/BLACKtheMAMBA/status/128626972644478977
allaboutmkt;2011-10-24 14:56;0;0;"Huge Shareholder Protest Vote Against Murdochs http:// bit.ly/uW4lFr #marketing";;;#marketing;"128590669160783872";https://twitter.com/allaboutmkt/status/128590669160783872
EricWilzon;2011-10-24 14:49;0;0;"So pizza parties and family sleep over nights a form of protest ? Do people see now why its very hard for me to take occupy seriously?";;;;"128588845221556224";https://twitter.com/EricWilzon/status/128588845221556224
innycru;2011-10-24 13:28;0;0;"Встреча с протестующими Occupy Wall Street, не помешала Алеку Болдуину купить пентхаус в Виллидже по адресу 28 East 10th St. за $11.7 млн.";;;;"128568604219281409";https://twitter.com/innycru/status/128568604219281409
ChukaChukuma;2011-10-24 12:49;0;0;"you cant occupy everything!? #wtf";;;#wtf;"128558659360923648";https://twitter.com/ChukaChukuma/status/128558659360923648
Jewyorican;2011-10-24 11:50;2;0;"“ @Colin_Jones : RT @ckanal ' Occupy ' searches blocked in China http:// huff.to/uJrMLw ” #OWS";;@Colin_Jones @ckanal;#OWS;"128543860828803072";https://twitter.com/Jewyorican/status/128543860828803072
07032;2011-10-24 11:16;0;0;"City Residents Plan Occupy Newark http:// bit.ly/n8diT4 via http:// outside.in/07032";;;;"128535277185671168";https://twitter.com/07032/status/128535277185671168
bobcoachnocouch;2011-10-24 11:09;0;0;"let's occupy wallstreet ;) http:// ow.ly/i/jOu9";;;;"128533465477025792";https://twitter.com/bobcoachnocouch/status/128533465477025792
topix_nj;2011-10-24 11:06;0;0;"' Occupy Newark' Coming to Peter Francisco Park Sunday - http:// bit.ly/mWLtg5 #Newark #NewJersey";;;#Newark #NewJersey;"128532944657727488";https://twitter.com/topix_nj/status/128532944657727488
topix_ny;2011-10-24 11:06;0;0;"Occupy Wall Street puts spotlight on police stop-and-frisk tactics - http:// bit.ly/uxYzxR #harlem #NewYork #NewYork";;;#harlem #NewYork #NewYork;"128532906019790848";https://twitter.com/topix_ny/status/128532906019790848
stranahan;2011-10-24 10:39;1;2;"Girl in Green Hat Arrested: Occupy Wall Street Occupies the Brooklyn Bridge | A SHOCKING example of police brutality http:// flic.kr/p/as1V7X";;;;"128526142733950977";https://twitter.com/stranahan/status/128526142733950977
RafaelEscalante;2011-10-24 10:22;0;0;"Occupy Wall Street!! (@JPMC 270 Park Ave. w/ 4 others) http:// 4sq.com/n2ahs0";;@JPMC;;"128521790958993409";https://twitter.com/RafaelEscalante/status/128521790958993409
nonlinear;2011-10-24 10:06;0;0;"if MTV new occupy reality show speaks nothimg of forgiving students debts, a shame.";;;;"128517756399271937";https://twitter.com/nonlinear/status/128517756399271937
susanmcp1;2011-10-24 04:34;0;0;"Is the Occupy Movement a Call for #Sustainability ? http:// shar.es/b44mL by @JohnFriedman via @CSRwire";;@JohnFriedman @CSRwire;#Sustainability;"128434117946773505";https://twitter.com/susanmcp1/status/128434117946773505
07304;2011-10-24 03:16;0;0;"Occupy Jersey City to hold General Assembly tonight in Journal Square http:// bit.ly/pgm3he via http:// outside.in/07304";;;;"128414516504567809";https://twitter.com/07304/status/128414516504567809
Tolga_Sakman;2011-10-24 02:59;0;0;"NYTimes: Why Not Occupy Newsrooms? http:// nyti.ms/pur1OF";;;;"128410294631399425";https://twitter.com/Tolga_Sakman/status/128410294631399425
Ty_TheWZRD;2011-10-24 00:52;0;0;"@LupeFiasco I wanna start an #occupy movement in my city "Hoboken nj" any advice ?";;@LupeFiasco;#occupy;"128378352007512064";https://twitter.com/Ty_TheWZRD/status/128378352007512064
Art2Light;2011-10-24 00:12;0;0;"RT @nydailynews Katy Perry, Russell Brand join Russell Simmons at Occupy Wall Street protest http:// nydn.us/mZqyMR";;@nydailynews;;"128368144371826688";https://twitter.com/Art2Light/status/128368144371826688
wysk01;2011-10-24 00:04;0;0;"Video: Raw Video: Seeger Joins Wall Street Protest http:// bit.ly/nHUu2g";;;;"128366289784807424";https://twitter.com/wysk01/status/128366289784807424
topix_ny;2011-10-23 22:13;0;0;"Occupy Wall Street becomes NYC tourist stop - http:// bit.ly/prPaEY #Astoria #NewYork";;;#Astoria #NewYork;"128338217547206656";https://twitter.com/topix_ny/status/128338217547206656
wysk01;2011-10-23 21:50;0;0;"Video: Religion Claims Its Place in Occupy Wall Street http:// bit.ly/o9Cxyi";;;;"128332594281578496";https://twitter.com/wysk01/status/128332594281578496
07021;2011-10-23 21:31;0;0;"Have Occupy Wall Street Protestors Intimidated Officials? http:// bit.ly/qldpkW via http:// outside.in/07021";;;;"128327664426692608";https://twitter.com/07021/status/128327664426692608
HyunINC;2011-10-23 21:25;0;0;"@CFleur_ see you at Occupy ?";;@CFleur_;;"128326174509240321";https://twitter.com/HyunINC/status/128326174509240321
cherrera78;2011-10-23 20:10;0;0;"I can't with Occupy Queens!";;;;"128307360560201728";https://twitter.com/cherrera78/status/128307360560201728
shazimc;2011-10-23 19:39;0;0;"I like how everyone is jumping on the occupy wall street protest band wagon #OWS http:// m.npr.org/story/14163664 1?url=/2011/10/23/141636641/todays-wall-street-not-much-different-from-2008&ft=1&f=1001&sc=tw&utm_source=twitterfeed&utm_medium=twitter …";;;#OWS;"128299527202537473";https://twitter.com/shazimc/status/128299527202537473
10009;2011-10-23 19:15;0;0;"Religion Claims Place In Occupy http:// bit.ly/pmwHgR via http:// outside.in/10009";;;;"128293619688943617";https://twitter.com/10009/status/128293619688943617
prn_radio;2011-10-23 18:45;1;1;"RT @brightabyss Immortal Technique Interview at Occupy Wall Street :: http://www. youtube.com/watch?v=TnWIcc hsyfI&feature=share … @ImmortalTech #OWS";;@brightabyss @ImmortalTech;#OWS;"128285858007744513";https://twitter.com/prn_radio/status/128285858007744513
mbytz;2011-10-23 18:45;0;0;"RT @brightabyss Immortal Technique Interview at Occupy Wall Street :: http://www. youtube.com/watch?v=TnWIcc hsyfI&feature=share … @ImmortalTech #OWS";;@brightabyss @ImmortalTech;#OWS;"128285830828662784";https://twitter.com/mbytz/status/128285830828662784
Seringueiro72;2011-10-23 16:11;0;0;"Occupy Legoland @#occupywallstreet @#OCCUPYWALLSTREET http:// instagr.am/p/RO46a/";;@ @;#occupywallstreet #OCCUPYWALLSTREET;"128247092253687809";https://twitter.com/Seringueiro72/status/128247092253687809
kevinfargason;2011-10-23 15:47;0;0;"Found the Occupy folks... This is nuts (@#OCCUPYWALLSTREET w/ 60 others) [pic]: http:// 4sq.com/rr5oe6";;@;#OCCUPYWALLSTREET;"128241252108996608";https://twitter.com/kevinfargason/status/128241252108996608
ryansongalia;2011-10-23 15:47;0;0;"At Zuccotti Park in NYC, checking out the Occupy Wall Street movement";;;;"128241137675800577";https://twitter.com/ryansongalia/status/128241137675800577
rainaandwilson;2011-10-23 14:59;1;0;"Occupy wall st a bit empty today. Just some police barricades and a pile of horse poop. @Wall st http:// instagr.am/p/ROWmz/";;@Wall;;"128229027164069889";https://twitter.com/rainaandwilson/status/128229027164069889
sarkis01;2011-10-23 14:24;0;0;"There's always someone trying to hustle. #occupy "#99%" @#OCCUPYWALLSTREET http:// instagr.am/p/ROEdM/";;@;#occupy #99 #OCCUPYWALLSTREET;"128220363812372481";https://twitter.com/sarkis01/status/128220363812372481
colinjones;2011-10-23 14:22;0;0;"@anjalimullany Everywhere you go there seems to be another Occupy . Hope your vacation is going great.";;@anjalimullany;;"128219826861772800";https://twitter.com/colinjones/status/128219826861772800
sarkis01;2011-10-23 14:21;0;0;"#OCCUPY what? (@#OCCUPYWALLSTREET w/ 67 others) [pic]: http:// 4sq.com/nZzd12";;@;#OCCUPY #OCCUPYWALLSTREET;"128219535189884928";https://twitter.com/sarkis01/status/128219535189884928
Y4451R;2011-10-23 11:45;0;0;"Camera got me in trouble again. Was taking some sneaky pics of guys hanging out drinking, one dude spots me and makes a b line. I protest";;;;"128180149605769217";https://twitter.com/Y4451R/status/128180149605769217
MsKoolChicky;2011-10-23 11:00;0;0;"Occupy Wall Street (@Wall Street Plaza) [pic]: http:// 4sq.com/oyTAwr";;@Wall;;"128168891129147392";https://twitter.com/MsKoolChicky/status/128168891129147392
kallewesterling;2011-10-23 10:49;0;0;"@queerstar30 så galet! Hon ska prata här i New York på occupy wall st om en timme :))";;@queerstar30;;"128166185257803776";https://twitter.com/kallewesterling/status/128166185257803776
superbiate;2011-10-23 10:12;0;0;"We’re forcing them to coexist with a utopia. That’s the beauty of it all. #OWS CC: @BKLYN_OccupyWS , @Occupy _USA , @OccupyWallStNYC";;@BKLYN_OccupyWS @Occupy @OccupyWallStNYC;#OWS;"128156915929841664";https://twitter.com/superbiate/status/128156915929841664
prn_radio;2011-10-23 06:23;0;0;"RT @CollapseNet Latest Developments From The Global Occupy Movement http:// bit.ly/oEM6mD #occupyglobally";;@CollapseNet;#occupyglobally;"128099181645668352";https://twitter.com/prn_radio/status/128099181645668352
