username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
wondra_woman;2016-01-07 15:59;1;0;"#weedless folks!! #outandabout #randomthoughts #wordsofwisdom #instagrammoment #wordsofinstagram … https://www. instagram.com/p/BAQdRqlotHj/";Kennewick, WA;;#weedless #outandabout #randomthoughts #wordsofwisdom #instagrammoment #wordsofinstagram;"685249538240700416";https://twitter.com/wondra_woman/status/685249538240700416
TotalTrafficELP;2016-01-07 15:59;1;0;"Accident in #ElPaso on Hwy 20 NB at Brentwood Ave #traffic http:// bit.ly/14Tvoo7";El Paso, TX;;#ElPaso #traffic;"685249534419582976";https://twitter.com/TotalTrafficELP/status/685249534419582976
jesguerralm;2016-01-07 15:59;3;4;"(@Comicx in Monterrey, Nuevo León) https://www. swarmapp.com/c/6ngseGO9U83";San Pedro Garza García, Nuevo León;@Comicx;;"685249533769564161";https://twitter.com/jesguerralm/status/685249533769564161
TrendsMonterrey;2016-01-07 15:59;0;0;"'refresco' es ahora una tendencia en #Monterrey http:// trendsmap.com/mx/monterrey";Monterrey, Nuevo León;;#Monterrey;"685249531949264896";https://twitter.com/TrendsMonterrey/status/685249531949264896
MsArkansas2015;2016-01-07 15:59;0;0;"Getting ready for my Prince program, Night of Notable. @Maumelle, Arkansas https://www. instagram.com/p/BAQdRUYKJA8/";Maumelle, AR;@Maumelle;;"685249529831124992";https://twitter.com/MsArkansas2015/status/685249529831124992
TMFotografy;2016-01-07 15:59;0;0;"#Bummer #mac #macbook #macbookpro #software #update #hardware #electrical #takingforever #always … https://www. instagram.com/p/BAQdRT-w8jc/";Florida, USA;;#Bummer #mac #macbook #macbookpro #software #update #hardware #electrical #takingforever #always;"685249526521790466";https://twitter.com/TMFotografy/status/685249526521790466
CollinMarrero;2016-01-07 15:59;0;0;"First gospel choir rehearsal of 2016!! #GospelFamily #MCJJGC (@Middle Collegiate Church in New York, NY) https://www. swarmapp.com/c/bhThr57PjVw";Manhattan, NY;@Middle;#GospelFamily #MCJJGC;"685249526505074688";https://twitter.com/CollinMarrero/status/685249526505074688
JenFerruggia;2016-01-07 15:59;0;0;""To those who still believe in #dreams : Chase them. Chase them until you're out of breath. Then,… https://www. instagram.com/p/BAQdRJuH8N5/";Santa Monica, CA;;#dreams;"685249525850730496";https://twitter.com/JenFerruggia/status/685249525850730496
heydeans;2016-01-07 15:59;0;0;"Anyone need a coat? #VacayDean16 #UnclaimedBaggageCenter #Alabama #ThriftStore #Thrifting @… https://www. instagram.com/p/BAQdRKjg9So/";Scottsboro, AL;@;#VacayDean16 #UnclaimedBaggageCenter #Alabama #ThriftStore #Thrifting;"685249522994429952";https://twitter.com/heydeans/status/685249522994429952
BodyRideStudio;2016-01-07 15:59;0;0;"2 inches by summer @BodyRide Studio https://www. instagram.com/p/BAQdQ5bCp0a/";Pennsylvania, USA;@BodyRide;;"685249521710968832";https://twitter.com/BodyRideStudio/status/685249521710968832
Alonso_cuellar;2016-01-07 15:59;0;0;"Mamá me enseñó a sonreír aunque por dentro... @Puerto Vallarta, Mexico https://www. instagram.com/p/BAQdRI6ykTX/";Puerto Vallarta, Jalisco;@Puerto;;"685249519286644736";https://twitter.com/Alonso_cuellar/status/685249519286644736
AThompson1982;2016-01-07 15:59;0;0;"Struggling with #procrastination ? Have a glass of wine and the join me on a webinar at 9PM: HOW… https://www. instagram.com/p/BAQdO7NOcDg/";Brooklyn, NY;;#procrastination;"685249515343994882";https://twitter.com/AThompson1982/status/685249515343994882
AnthonySellsMia;2016-01-07 15:59;0;1;"Life in the big #city , this city has certainly grown! #excited about what's next. #instapic … https://www. instagram.com/p/BAQdQpyIeXE/";Miami, FL;;#city #excited #instapic;"685249512588247040";https://twitter.com/AnthonySellsMia/status/685249512588247040
tiffini_j;2016-01-07 15:59;0;1;"Click the link in my bio and start you journey to better health! Email me for any questions on… https://www. instagram.com/p/BAQdQ4TBYIr/";Plantation, FL;;;"685249511669784578";https://twitter.com/tiffini_j/status/685249511669784578
TotalTrafficMSP;2016-01-07 15:59;0;0;"Accident, left lane blocked in #494Bloomington on 494 WB at Portland Ave #traffic http:// bit.ly/ZcTSAv";Richfield, MN;;#494Bloomington #traffic;"685249511170523137";https://twitter.com/TotalTrafficMSP/status/685249511170523137
efracapoeira;2016-01-07 15:59;0;0;"Kids capoeira classes Tuesdays & Thursdays ages 4-7 5:30pm -ages. 7- up 6:30pm. Saturdays 10 am… https://www. instagram.com/p/BAQdQXRGCYQ/";New Haven, CT;;;"685249509165666305";https://twitter.com/efracapoeira/status/685249509165666305
FamilyShred;2016-01-07 15:59;0;0;"Mason and Kingston. Looking good! #familyshred #groms @Copper Mountain https://www. instagram.com/p/BAQdQzBhD83/";Colorado, USA;@Copper;#familyshred #groms;"685249508146581504";https://twitter.com/FamilyShred/status/685249508146581504
alancer0;2016-01-07 15:59;0;1;"Sushi time @eo_restaurant . My team working hard. #chicagoeats #chicagofoodie #randhurstmall … https://www. instagram.com/p/BAQdQuqpfbE/";Mount Prospect, IL;@eo_restaurant;#chicagoeats #chicagofoodie #randhurstmall;"685249506871525378";https://twitter.com/alancer0/status/685249506871525378
acej_leafs;2016-01-07 15:59;0;1;"#birthdaybeer #goodfoodgoodfriends @Chuck's Roadhouse https://www. instagram.com/p/BAQdQdcpsUf/";Fort Erie, Ontario;@Chuck;#birthdaybeer #goodfoodgoodfriends;"685249506682638336";https://twitter.com/acej_leafs/status/685249506682638336
AllieBosi8;2016-01-07 15:59;0;1;"HBD to one of my absolute best friends. Wouldn't make it thru life… https://www. instagram.com/p/BAQdQsvEwD_c XLQ_e_r3ZRfLULOKQ4QEKs4hlE0/ …";Lakeland, TN;;;"685249505529315328";https://twitter.com/AllieBosi8/status/685249505529315328
zoespeachy;2016-01-07 15:59;0;0;"@_janegregory yes yes";Bridgeville, NJ;@_janegregory;;"685249503956463617";https://twitter.com/zoespeachy/status/685249503956463617
SamanthaLStultz;2016-01-07 15:59;0;0;"#nofilter #photooftheday #photography #photographer #photoart #canon #canont3i #oregon #sunriver … https://www. instagram.com/p/BAQdQS9SU2r/";Oregon, USA;;#nofilter #photooftheday #photography #photographer #photoart #canon #canont3i #oregon #sunriver;"685249501922078721";https://twitter.com/SamanthaLStultz/status/685249501922078721
EmilyKaiser19;2016-01-07 15:59;0;1;"Thankful to spend time with these friends. They are full of joy and… https://www. instagram.com/p/BAQdQfvMhPUK X18UkKPNllSy_c6sXBTBOKrQlM0/ …";Hamilton, OH;;;"685249500009631744";https://twitter.com/EmilyKaiser19/status/685249500009631744
chan360br;2016-01-07 15:59;0;0;"#flagstaff #arizona @Flagstaff City - Route 66 https://www. instagram.com/p/BAQdQZAORBK/";Flagstaff, AZ;@Flagstaff;#flagstaff #arizona;"685249497581154304";https://twitter.com/chan360br/status/685249497581154304
loramarie03;2016-01-07 15:59;0;2;"Glad I overslept this morning so I could enjoy this view on my run instead. Speedy 3 miles!… https://www. instagram.com/p/BAQdQW_RLws/";Austin, TX;;;"685249495240671232";https://twitter.com/loramarie03/status/685249495240671232
PedroPSchmidt_;2016-01-07 15:59;0;0;"Share your experiences and keep creative by being surrounded with people that share the same… https://www. instagram.com/p/BAQdQTBK5ZO/";Manhattan, NY;;;"685249494229856257";https://twitter.com/PedroPSchmidt_/status/685249494229856257
7_dflores;2016-01-07 15:59;0;0;"Hailed like it snowed at work in otay! #hail #elniño #thor #otaymesa #workflow @Panasonic… https://www. instagram.com/p/BAQdKwLE0pa/";San Diego, CA;@Panasonic;#hail #elni #thor #otaymesa #workflow;"685249492954648576";https://twitter.com/7_dflores/status/685249492954648576
Naye_Domm;2016-01-07 15:59;0;0;"Regreso(s). (@Fifty 24MX Gallery in Cuauhtémoc, DF) https://www. swarmapp.com/c/aqz0dfHENXh";Cuauhtémoc, Distrito Federal;@Fifty;;"685249491771998208";https://twitter.com/Naye_Domm/status/685249491771998208
RWK_BARBERSHOP;2016-01-07 15:59;0;1;"Proud @redskins fans aka my clients showing up to the shop #realwildkutz … https://www. instagram.com/p/BAQdQRaB1w8/";Laurel, MD;@redskins;#realwildkutz;"685249491474186240";https://twitter.com/RWK_BARBERSHOP/status/685249491474186240
mihiryouthere;2016-01-07 15:59;0;0;"I'm at Casino El Camino in Austin, TX https://www. swarmapp.com/c/esNZGfQeA3K";Austin, TX;;;"685249491348393984";https://twitter.com/mihiryouthere/status/685249491348393984
pleugher;2016-01-07 15:59;0;0;"I'm at Puerta del sol in Apizaco, Tlaxcala https://www. swarmapp.com/c/eUAAAEFed1t pic.twitter.com/pVzQffzISk";Apizaco, Tlaxcala;;;"685249489175744513";https://twitter.com/pleugher/status/685249489175744513
john_mcnish;2016-01-07 15:59;0;1;"So I'm reading that Brett Brown thinks Embiid will be healthy soon and I can't feel my face.";Echelon, NJ;;;"685249485975457793";https://twitter.com/john_mcnish/status/685249485975457793
Drraphaelguerra;2016-01-07 15:59;0;0;"@Lincoln Road, Miami Beach (South Beach) https://www. instagram.com/p/BAQdP5kRzUEL syYdot7j6_jGjeZlRp2d4TL52c0/ …";Miami Beach, FL;@Lincoln;;"685249483953815552";https://twitter.com/Drraphaelguerra/status/685249483953815552
dicefoodlodging;2016-01-07 15:59;0;1;"Big dried apricot flavor balances a hop background. - Drinking a Wrought Iron IPA at @strong_place - http:// untp.beer/s/c264524873";Brooklyn, NY;@strong_place;;"685249482385141760";https://twitter.com/dicefoodlodging/status/685249482385141760
ASAP_TB;2016-01-07 15:59;0;1;"Lmao it wouldn't feel the same if I changed it. " @jbexxx_ : @ASAP_TB yours has been the exact same since I followed you "";Brookings, SD;@jbexxx_ @ASAP_TB;;"685249479935524864";https://twitter.com/ASAP_TB/status/685249479935524864
WoodlandLakesWS;2016-01-07 15:59;0;0;"Wind 1.7 mph E. Barometer 29.96 in, Steady. Temperature 44.4 °F. Rain today 0.01 in. Humidity 67%";Petersburg, IL;;;"685249478811594752";https://twitter.com/WoodlandLakesWS/status/685249478811594752
freespeedy;2016-01-07 15:59;0;0;"#tbt @Coco Kay, Bahamas https://www. instagram.com/p/BAQdPuoHa3P0 Q4gChrYuCTc65L_Ggxx8l6NDbg0/ …";Cardiff, NJ;@Coco;#tbt;"685249472318828544";https://twitter.com/freespeedy/status/685249472318828544
_TheRealHomage_;2016-01-07 15:59;0;0;"??? @Atlanta, Georgia https://www. instagram.com/p/BAQdPtkHQKq/";Atlanta, GA;@Atlanta;;"685249471677100032";https://twitter.com/_TheRealHomage_/status/685249471677100032
yamsss;2016-01-07 15:59;0;0;"Stocking up (at @Staples in Willowbrook, IL) https://www. swarmapp.com/c/64US29s0b83";Willowbrook, IL;@Staples;;"685249471287013376";https://twitter.com/yamsss/status/685249471287013376
ylscoob;2016-01-07 15:59;0;0;"Happy fa my cuzzin no lie lol I know how it feel";Richmond, CA;;;"685249470418685952";https://twitter.com/ylscoob/status/685249470418685952
Lilkirk_8;2016-01-07 15:59;0;2;"She was a baller in her days!! @Little Rock, Arkansas https://www. instagram.com/p/BAQdPnFqGKXN 39IYnmOqUi2HG9i9YscKxWGblA0/ …";Little Rock, AR;@Little;;"685249470397845504";https://twitter.com/Lilkirk_8/status/685249470397845504
AnElporta;2016-01-07 15:59;2;1;"@_larrylandx y para acabarla no ahí nada que quieras borrar lleno de musica e imágenes de los chicos lol #DirectionersShazam";Reynosa, Tamaulipas;@_larrylandx;#DirectionersShazam;"685249469512691712";https://twitter.com/AnElporta/status/685249469512691712
MazzMelanie;2016-01-07 15:59;0;0;"support your father and all that he does for the world of fine cinema. #therevenant … https://www. instagram.com/p/BAQdPlVF9jb/";Danvers, MA;;#therevenant;"685249467604406272";https://twitter.com/MazzMelanie/status/685249467604406272
EricaReneeBerg;2016-01-07 15:59;0;0;"Just posted a photo @MasterCuts https://www. instagram.com/p/BAQdPlOmMhdQ zzrZ47RDbiYpYzsRYXknQ-I0eY0/ …";Norman, OK;@MasterCuts;;"685249465918296064";https://twitter.com/EricaReneeBerg/status/685249465918296064
bighousepower;2016-01-07 15:59;1;3;"Very solid deadlift session this PM. Confidence is high after today. Last deadlift session I… https://www. instagram.com/p/BAQdPZjCK1m/";Charlotte, NC;;;"685249464471257090";https://twitter.com/bighousepower/status/685249464471257090
ross_haddow;2016-01-07 15:59;0;0;"Drinking a Winter Ale by @GooseIsland at @wildboarbar — http:// untp.beer/s/c264524832";Hopkins, MN;@GooseIsland @wildboarbar;;"685249461921165313";https://twitter.com/ross_haddow/status/685249461921165313
sbhaidas;2016-01-07 15:59;0;1;"Fantastic, thanks, @buddy , lots of citrus and good combo but light hoppy bite wit... (Zombie Baby) http:// untp.beer/s/c264524853";Warner Robins, GA;@buddy;;"685249459253587969";https://twitter.com/sbhaidas/status/685249459253587969
mattdoakes;2016-01-07 15:59;0;0;"#tbt to tearing it up at the U.S. Open with these goons.… https://www. instagram.com/p/BAQdPV6LqKmd wvLc8ifJwtyHSt8r2Vx6QW9V2c0/ …";Pinehurst, NC;;#tbt;"685249458515369984";https://twitter.com/mattdoakes/status/685249458515369984
icenineairwaves;2016-01-07 15:59;0;0;"Ikea is bae";Sacramento, CA;;;"685249456577490944";https://twitter.com/icenineairwaves/status/685249456577490944
MargauxxxN;2016-01-07 15:59;0;0;"When Emily's mama takes a good pic #snapchat #lastnight @Evans… https://www. instagram.com/p/BAQdPLHi3lkh t0kh7rnkwoiByt6MfYp8bjCDf40/ …";North Carolina, USA;@Evans;#snapchat #lastnight;"685249454488838145";https://twitter.com/MargauxxxN/status/685249454488838145
ViviendPrisaMty;2016-01-07 15:59;12;3;"Recordando "Siempre es de Noche" nostalgia pura @AlejandroSanz vamos a disfrutar, tu aroma nos dice tu edad https:// youtu.be/YNqJ6bdGFZE";San Nicolás de los Garza, Nuevo León;@AlejandroSanz;;"685249452966199296";https://twitter.com/ViviendPrisaMty/status/685249452966199296
CentralParkWx;2016-01-07 15:59;0;0;"Wind 0.0 mph ENE. Barometer 29.88 in, Steady. Temperature 32.9 °F. Rain today 0.06 in. Humidity 99%";Superior, WI;;;"685249451296870400";https://twitter.com/CentralParkWx/status/685249451296870400
Stiletto_pro;2016-01-07 15:59;0;0;"Anyone like to accompany me to a movie at 7pm, at the century 16 on 33rd and State.";South Salt Lake, UT;;;"685249448335687680";https://twitter.com/Stiletto_pro/status/685249448335687680
lpop1009;2016-01-07 15:59;0;0;"#homemade #sweetpotato #gnocchi with #kale , sage, nutmeg and butter. I'll probably eat the… https://www. instagram.com/p/BAQdO3lJdSU/";Washington, DC;;#homemade #sweetpotato #gnocchi #kale;"685249443076173825";https://twitter.com/lpop1009/status/685249443076173825
tomarsandbeyond;2016-01-07 15:59;0;1;"Travel Channel has a show on about trapped miners. Good that they freed the ones in NY today. #fb";Manhattan, NY;;#fb;"685249442736410624";https://twitter.com/tomarsandbeyond/status/685249442736410624
nickjderosa;2016-01-07 15:59;0;0;"When to the work crew take you to happy hour for your birthday #squadgoals @Boxers Sportsbar… https://www. instagram.com/p/BAQdO2AP9iN/";Manhattan, NY;@Boxers;#squadgoals;"685249442497310725";https://twitter.com/nickjderosa/status/685249442497310725
soffes;2016-01-07 15:59;0;0;"@zdfs for $11 :P";San Francisco, CA;@zdfs;;"685249441855442945";https://twitter.com/soffes/status/685249441855442945
ManorBoyDre_;2016-01-07 15:59;0;1;"@Patch__Head bruhhhhh";Atascocita, TX;@Patch__Head;;"685249441067044864";https://twitter.com/ManorBoyDre_/status/685249441067044864
klax_metar;2016-01-07 15:59;0;0;"KLAX 072353Z 26017KT 10SM FEW025 SCT150 SCT200 14/08 A2988 RMK AO2 SLP119 T01390078 10144 20122 55004";Los Angeles, CA;;;"685249440370671616";https://twitter.com/klax_metar/status/685249440370671616
MarilynMargssis;2016-01-07 15:59;0;0;"Aaaaaaaahhhhhhhhhhhhhhh Apple-y - Drinking a Crisp Apple by @AngryOrchard @Old Chicago — http:// untp.beer/s/c264524782 #photo";Missouri, USA;@AngryOrchard @Old;#photo;"685249437267013632";https://twitter.com/MarilynMargssis/status/685249437267013632
youngczz;2016-01-07 15:59;0;0;"@dollabillmartin What up big dog";Richmond, TX;@dollabillmartin;;"685249437229174784";https://twitter.com/youngczz/status/685249437229174784
ksjc_metar;2016-01-07 15:59;0;0;"KSJC 072353Z 29010KT 10SM FEW013 SCT041 SCT065 12/06 A2998 RMK AO2 SLP151 T01220061 10133 20100 53008";San Jose, CA;;;"685249436734242817";https://twitter.com/ksjc_metar/status/685249436734242817
e_espinosa;2016-01-07 15:59;2;5;"Did you know that LA County Sheriff Jim McDonnell is a first-generation American? His parents… https://www. instagram.com/p/BAQdOkPNfKP/";Costa Mesa, CA;;;"685249436017111040";https://twitter.com/e_espinosa/status/685249436017111040
TheBeerTemple;2016-01-07 15:59;0;4;"At bluejacketdc on @beerdownload 's strong recommendation. @Bluejacket https://www. instagram.com/p/BAQdOmRO-Y6/";Washington, DC;@beerdownload @Bluejacket;;"685249434872098816";https://twitter.com/TheBeerTemple/status/685249434872098816
SunFedRanch;2016-01-07 15:59;0;0;"Hello 2016! Between all the rain mixed with today's sunshine we are loving you already! #sunfedranch #grassfedbeef pic.twitter.com/cvb1PapaCG";Woodland, CA;;#sunfedranch #grassfedbeef;"685249433550770176";https://twitter.com/SunFedRanch/status/685249433550770176
LeeLee1958;2016-01-07 15:59;0;0;"Annual condo meeting upstairs! Altitude Room. (@W Atlanta - Midtown in Atlanta, GA) https://www. swarmapp.com/c/c8Sj8aV1GZS";Atlanta, GA;@W;;"685249430044438528";https://twitter.com/LeeLee1958/status/685249430044438528
garrsky;2016-01-07 15:59;0;0;"New wedding band! @Cozumel Island (Mexican Riviera, Caribbean Sea) https://www. instagram.com/p/BAQdOeJvZnDM EwIJqK-wIsF6VJ47cLtedGAC3k0/ …";Cozumel, Quintana Roo;@Cozumel;;"685249429260099585";https://twitter.com/garrsky/status/685249429260099585
localsmakinart;2016-01-07 15:59;0;0;"#whowhowhocarvesthebest#woodworksbywilly#iloveowls#only@finn.lafleur#localsmakinart @Finn LaFleur https://www. instagram.com/p/BAQdOFgzehl/";Castle Rock, CO;@finn @Finn;#whowhowhocarvesthebest #woodworksbywilly #iloveowls #only #localsmakinart;"685249427376738304";https://twitter.com/localsmakinart/status/685249427376738304
stncoldgentlema;2016-01-07 15:59;0;0;"Right! @Marianna, Florida https://www. instagram.com/p/BAQdOXMtzZYN gPU9sl51cVdiutaHm9ktK7xLMY0/ …";Marianna, FL;@Marianna;;"685249423983702016";https://twitter.com/stncoldgentlema/status/685249423983702016
underdogrecord;2016-01-07 15:59;0;0;"Tons of new releases out tomorrow at Underdog. All those pictured here and many more. Mutemath,… https://www. instagram.com/p/BAQdOMOLhIc/";Winston-Salem, NC;;;"685249420082950146";https://twitter.com/underdogrecord/status/685249420082950146
usasynthetics;2016-01-07 15:59;0;0;"Can't tell if maxeysmotorsports parts man @tweak88 is or on my video?! he can certainly… https://www. instagram.com/p/BAQdOKKOtHg/";Oklahoma City, OK;@tweak88;;"685249420036837376";https://twitter.com/usasynthetics/status/685249420036837376
markie_mantle;2016-01-07 15:59;1;5;"First garbage plate of 2016! #foodporn #cltfoodie #garbageplate #anyonecandoit @Kats Kingdom https://www. instagram.com/p/BAQdOOdRYDL/";Fort Mill, SC;@Kats;#foodporn #cltfoodie #garbageplate #anyonecandoit;"685249419751616512";https://twitter.com/markie_mantle/status/685249419751616512
aleighhsun;2016-01-07 15:59;0;3;"@Times Square, New York City https://www. instagram.com/p/BAQdNvShAV6/";Manhattan, NY;@Times;;"685249417528520704";https://twitter.com/aleighhsun/status/685249417528520704
arthecktor;2016-01-07 15:59;0;0;"I'm at Esc. Sec. Tec. 4 Santa Ana Chiautempan. https://www. swarmapp.com/c/0F9CRD0d9MR";Apetatitlán de Antonio Carvajal, Tlaxcala;;;"685249416379371520";https://twitter.com/arthecktor/status/685249416379371520
bklynzingara;2016-01-07 15:59;0;0;"The search for the perfect, long wear, red liquid lipstick continues. I love Chanel Rouge Double… https://www. instagram.com/p/BAQdNydzMBr/";Atlanta, GA;;;"685249416119193600";https://twitter.com/bklynzingara/status/685249416119193600
Lovelyy_Jules;2016-01-07 15:59;0;1;"@nicki_rodpenis lol we're in the same boat. Customer service is no joke";Bell Gardens, CA;@nicki_rodpenis;;"685249415859159040";https://twitter.com/Lovelyy_Jules/status/685249415859159040
queencassiex3;2016-01-07 15:59;0;0;"Got all the girls on my teams social media today lmao";Golden Gate, FL;;;"685249409647534080";https://twitter.com/queencassiex3/status/685249409647534080
EmilySarah;2016-01-07 15:59;0;0;"MatchyMatchy #schoolofrockthemusical @School of Rock the Musical https://www. instagram.com/p/BAQdNyJSCWM/";Manhattan, NY;@School;#schoolofrockthemusical;"685249406715715584";https://twitter.com/EmilySarah/status/685249406715715584
irving_stolz;2016-01-07 15:59;0;0;"I'm at @PlazaAltabrisa in Mérida, YUC https://www. swarmapp.com/c/6MZIpKUz9b3";Mérida, Yucatán;@PlazaAltabrisa;;"685249406560526336";https://twitter.com/irving_stolz/status/685249406560526336
Virnajesque;2016-01-07 15:59;0;5;"last set Anna&Dana #bts #shooting #video #skincare #beautysecret #model #beauty #makeup … https://www. instagram.com/p/BAQdNbQFo7B/";Queens, NY;;#bts #shooting #video #skincare #beautysecret #model #beauty #makeup;"685249405083975680";https://twitter.com/Virnajesque/status/685249405083975680
jgruchacz;2016-01-07 15:59;0;0;"Proper take out on a Thursday. (@Fodder & Shine in Tampa, FL) https://www. swarmapp.com/c/357JPG6JVse";Tampa, FL;@Fodder;;"685249401737089024";https://twitter.com/jgruchacz/status/685249401737089024
MSWCamden;2016-01-07 15:59;0;0;"All Skate....last night 1st Wednesday Adult Skate #RollerSkating #mswcamden #adultskating @… https://www. instagram.com/p/BAQdNTEys2g/";Camden, NJ;@;#RollerSkating #mswcamden #adultskating;"685249401598509056";https://twitter.com/MSWCamden/status/685249401598509056
CasinoiOS;2016-01-07 15:59;0;0;"★ #Slots FREE! Play #Pharaoh #SlotMachine with High payout and #Megabonus !★ This #brand … https://www. instagram.com/p/BAQdNQPyLAa/";Paradise, NV;;#Slots #Pharaoh #SlotMachine #Megabonus #brand;"685249400377966592";https://twitter.com/CasinoiOS/status/685249400377966592
SKYLEEVAGUE;2016-01-07 15:59;1;2;"#Igot99problemsbutaselfieinthecemetaryaintone , #Cemetary , #goth , #gothboy , #gothasfuck ,… https://www. instagram.com/p/BAQdNHyDte3/";Riverside, CA;;#Igot99problemsbutaselfieinthecemetaryaintone #Cemetary #goth #gothboy #gothasfuck;"685249397202931712";https://twitter.com/SKYLEEVAGUE/status/685249397202931712
PHATCHIXXX;2016-01-07 15:59;0;0;"#NSFW #ThrowbackThursday From WCW, Tylene "Major Gunns" Buck; #CompletelyNude RT/F @VxExx #VenusExchange pic.twitter.com/dqgE0OLnEB";Saskatoon, Saskatchewan;@VxExx;#NSFW #ThrowbackThursday #CompletelyNude #VenusExchange;"685249394602450945";https://twitter.com/PHATCHIXXX/status/685249394602450945
AudreyKWunder;2016-01-07 15:59;0;0;"Hover board?! We thought they said "double board" @victoriaquirk11 … https://www. instagram.com/p/BAQdNQIK16Jb xKAi6IyTdbWe4qOQVeuWIaqdlQ0/ …";Joplin, MO;@victoriaquirk11;;"685249390676688897";https://twitter.com/AudreyKWunder/status/685249390676688897
SensorO;2016-01-07 15:59;2;2;"With the cigar enthusias... With the cigar enthusiasts of northern Virginia enjoying @myfathercigar @cigarconnection pic.twitter.com/u7vhtWbA2D";Cascades, VA;@myfathercigar @cigarconnection;;"685249389183385600";https://twitter.com/SensorO/status/685249389183385600
HonorBeer;2016-01-07 15:59;0;1;"Drinking a Grapefruit Sculpin by @bpbrewing @Stone Ridge — http:// untp.beer/s/c264524706";Stone Ridge, VA;@bpbrewing @Stone;;"685249388881391616";https://twitter.com/HonorBeer/status/685249388881391616
CurbStand;2016-01-07 15:59;0;0;"What's that on the horizon? It's the @curbstand cashless valet takeover! We're bringing great… https://www. instagram.com/p/BAQdM7Llmsv/";Los Angeles, CA;@curbstand;;"685249388629786624";https://twitter.com/CurbStand/status/685249388629786624
icenineairwaves;2016-01-07 15:59;0;0;"Who needs boys when you have music";Sacramento, CA;;;"685249387816026112";https://twitter.com/icenineairwaves/status/685249387816026112
DruwSlugZ;2016-01-07 15:59;0;0;"#LifeofaDeveloper #BOTFG #ClanLobban #ifitsnotcaffeine #alwayssnackingonsomething @Capital One https://www. instagram.com/p/BAQdNORjjXg/";Chicago, IL;@Capital;#LifeofaDeveloper #BOTFG #ClanLobban #ifitsnotcaffeine #alwayssnackingonsomething;"685249385928736769";https://twitter.com/DruwSlugZ/status/685249385928736769
One512One;2016-01-07 15:59;0;0;"Yaaaaaas! #kingcake @Albertson's https://www. instagram.com/p/BAQdHFTy_L8/";Baton Rouge, LA;@Albertson;#kingcake;"685249382166364160";https://twitter.com/One512One/status/685249382166364160
